L,nup,delta,U,seed,Spipi,m,M_raw,mdelta,Psi_dxy,Psi_dx2y2,chi_pipi,chi_pipi_err,n
12,36,0.3,6.0,6,0.12414486998796807,0.029361831562322926,0.3523419787478751,0.008808549468696877,-9.453408740519564e-06,0.000942620886443211,0.03092907327836193,0.0008545334146593268,0.5
12,36,0.4,6.0,1,0.12225274787160903,0.02913721702179298,0.3496466042615158,0.011654886808717194,9.929771898000208e-05,-0.0007489833265974707,0.031521269820870355,0.0009590613273209325,0.5
12,36,0.4,6.0,2,0.12341740328262549,0.029275677627918165,0.35130813153501794,0.011710271051167266,7.758145077227682e-05,-0.0007575568764070861,0.03106088409589248,0.0009855832887313756,0.5
12,36,0.4,6.0,3,0.12412690984180363,0.02935970758466388,0.35231649101596657,0.011743883033865553,0.00013187793841375753,-0.0012889763362436922,0.032048525533921034,0.0011936806877841696,0.5
12,36,0.4,6.0,4,0.12390489689837644,0.029333439500089178,0.3520012740010701,0.011733375800035672,9.49776416046692e-05,-0.0004206201803222922,0.03179680962141258,0.0009785626174526486,0.5
12,36,0.4,6.0,5,0.11920043466431787,0.028771179959813698,0.34525415951776434,0.01150847198392548,3.4266598594902094e-05,-0.00038386887494918737,0.029623170424572694,0.000838359371544415,0.5
12,36,0.4,6.0,6,0.12191964636891137,0.029097494924739103,0.3491699390968692,0.011638997969895641,2.655872298736312e-05,-0.0006720087086132963,0.03136991729285089,0.000917438449158517,0.5
12,40,0.0,6.0,1,0.15333877126251733,0.0326320789747133,0.3915849476965596,0.0,-1.766955917499668e-05,-0.0020392496703457194,0.0425906776902171,0.0015120780302588649,0.5555555555555556
12,40,0.0,6.0,2,0.15637626575876581,0.03295369918524215,0.39544439022290584,0.0,-0.00019114934118624443,-0.0016013875157745655,0.04555337166584274,0.0019612261645225223,0.5555555555555556
12,40,0.0,6.0,3,0.15459308090501894,0.0327652721923748,0.3931832663084976,0.0,-0.00032283604502022904,-0.0013385284700783212,0.04213156847393404,0.001336357434452166,0.5555555555555556
12,40,0.0,6.0,4,0.15977849462843285,0.03331025186581628,0.3997230223897954,0.0,0.00019641812159242682,-0.00164155272132951,0.04760034694971753,0.002052540726208558,0.5555555555555556
12,40,0.0,6.0,5,0.1487989462620738,0.03214538871609497,0.3857446645931396,0.0,-0.00022694799777098207,-0.0018558233384528755,0.041101499521183374,0.0013976046693928712,0.5555555555555556
12,40,0.0,6.0,6,0.15491066715882254,0.03279891037727119,0.39358692452725424,0.0,0.00016931648227964474,-0.0019214138614493546,0.04392277743534957,0.0017105110079434147,0.5555555555555556
12,40,0.1,6.0,1,0.1467805477362263,0.031926624614565025,0.3831194953747803,0.0031926624614565025,-0.00010411250326853902,0.0002955986878219448,0.040214880051212695,0.0012517741420646877,0.5555555555555556
12,40,0.1,6.0,2,0.15190812396903727,0.03247949395484417,0.38975392745813003,0.003247949395484417,0.00028631654409103015,0.0005531464868383749,0.04367088116911326,0.0014595481451446987,0.5555555555555556
12,40,0.1,6.0,3,0.15299052534212867,0.03259500274221161,0.3911400329065393,0.003259500274221161,8.644074774692185e-05,0.00013254094606330376,0.04142170439441796,0.001260932837525596,0.5555555555555556
12,40,0.1,6.0,4,0.15077919838152498,0.03235858103406835,0.3883029724088202,0.003235858103406835,-0.00017211230169354377,0.0008099787929226163,0.04270753124326014,0.0012087829482168946,0.5555555555555556
12,40,0.1,6.0,5,0.15228278129408473,0.032519522052795534,0.39023426463354643,0.0032519522052795536,0.00017167662909695826,-0.0007012224332515302,0.04388008689428568,0.001861124611315085,0.5555555555555556
12,40,0.1,6.0,6,0.14987004093338205,0.032260876819275794,0.3871305218313096,0.0032260876819275794,4.7687496191538486e-05,0.0003735930140632313,0.04149138005671409,0.0014151445127027788,0.5555555555555556
12,40,0.2,6.0,1,0.14260026557366184,0.03146870861728073,0.37762450340736875,0.006293741723456147,9.920126703716739e-05,-0.000573247001862173,0.03784896636992437,0.0010653687620477549,0.5555555555555556
12,40,0.2,6.0,2,0.1464380758458434,0.03188935688067104,0.38267228256805247,0.006377871376134207,-0.00013007056355910382,-0.0013004259470852544,0.041182204046987164,0.0013060753399309665,0.5555555555555556
