L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,47,0.0,4.0,5,0.94,26.647173477858207,-16.335483811670574,3.108556979082907,-3.663537748794115,241.84515991152293,53.71321964464306,21.966701764879573,3.6120290261398615,157.10541719474645,20.467044296705797,32.672494245352084,3.728279712355522,200.59285901529964,-4.957268691299028,36.24028285779727,-1.0422623501474824
10,47,0.0,4.0,6,0.94,26.41642059140409,-16.2692383643623,3.0621702727126605,-3.638719651261265,241.9800494054561,53.765971582761914,21.96204777977257,3.5801606719472003,161.87658608278696,23.553300222768165,33.827282938732,4.513114158073121,196.6986038552733,-6.384675115943444,35.378589304109425,-1.41260389010051
10,47,0.1,4.0,1,0.94,27.05976367579864,-16.72207713324683,3.1591809034320457,-3.7887345765300537,241.03578031334024,53.68912071850283,21.852831159543214,3.548851910024865,145.10881349238417,16.505114164874946,28.39833330787376,2.807539253946167,207.11614935202087,0.287634283952103,37.163633252218645,-0.581206485068618
10,47,0.1,4.0,2,0.94,27.05213569752825,-16.67603298366676,3.158126324110781,-3.7693253668028306,240.36631453039823,53.170694205593385,21.803661034838775,3.5082900749960246,145.3117649719017,16.884245845680265,28.125311001396497,2.491363212970636,206.4298954000324,-0.4856313212511359,36.902276914530106,-0.9241511179141686
10,47,0.1,4.0,3,0.94,27.143010763453628,-16.550485320006945,3.170383767284498,-3.7739512691069166,240.89952554133055,52.818663281517914,21.931393866049383,3.519991762493727,143.91862515388098,15.789214486891968,27.86119778009556,2.427993149074468,206.3382834321773,-1.1565033276232497,37.11455148851936,-0.816608388245274
10,47,0.1,4.0,4,0.94,27.079480473521578,-16.83857282647232,3.167060286747959,-3.826774006034312,241.05290834316784,54.14098780693274,21.872628105939604,3.6189689911713856,150.9911164030828,21.56881810379047,29.5823448056159,3.712453940976964,205.3072358940031,-2.785711090386465,37.137726025837075,-0.9194290807425184
10,47,0.1,4.0,5,0.94,27.111277223502817,-16.79752537208521,3.160150404763635,-3.814143317435337,241.23756244809087,53.498090582819785,21.90694617763168,3.565513863713162,143.90231853110674,14.961689046772031,27.95520694149843,2.3138127738130745,206.7798276641055,-0.8991426231805463,36.99954223127563,-0.8921065125237948
10,47,0.1,4.0,6,0.94,27.028074716266428,-16.618424824919632,3.1456315584800674,-3.766297409768957,240.61040348136424,53.40894274115296,21.89937122616657,3.5916375651995565,144.6683118888861,16.130595517762927,28.04433437615968,2.4276504520145643,205.9311551212617,-0.7226663692089715,36.894202257095984,-0.7159183551039893
10,47,0.2,4.0,1,0.94,27.71450199570476,-16.641177716782373,3.200228284597723,-3.827088969145005,237.4526235673988,51.20372563937751,21.41789755530727,3.338652645845439,140.03095639332247,14.09020844677517,27.387417318883355,2.267875838929256,208.79206581246444,1.421079471944801,35.87669496771656,-1.6492072102679445
10,47,0.2,4.0,2,0.94,27.755116780232907,-16.79081011765026,3.205232091704913,-3.8743253807593248,237.20220886377948,51.496812702727766,21.385885010921456,3.3466827501211527,141.1219414446486,15.205180817918484,27.853926540186684,2.6018729595479906,208.96812628134657,1.68330228754357,35.57532139398192,-2.048359387883224
10,47,0.2,4.0,3,0.94,27.68302570378453,-16.475034749922308,3.1981388207170705,-3.787397104329964,236.17750243482405,50.49361460268936,21.34957269130011,3.320959603108242,139.16017140572208,13.550963389684616,27.431093015124414,2.209822461733273,207.88723162104503,2.17815517050907,35.3835400818733,-1.6603746232113952
10,47,0.2,4.0,4,0.94,27.650614550566893,-16.47103337469549,3.1860575387569186,-3.7785388675662888,236.43582022993743,50.949869365116214,21.32510165060661,3.323042115282574,140.45279316819708,14.034412531436084,27.606650859959085,2.3061431930191647,208.7175806347572,2.212348552246552,35.66606192413864,-1.496774435957429
10,47,0.2,4.0,5,0.94,27.736665729274677,-16.59912506859684,3.2042065360655037,-3.821422467992561,236.9819848103361,51.19941636276516,21.375865447435793,3.3398294106263293,140.93847704409475,14.25875139394742,27.642673426266384,2.276883235306573,209.0787119776898,2.677261633556979,35.481527345843425,-1.684710636648242
10,47,0.2,4.0,6,0.94,27.691386774169256,-16.511487264276514,3.198596734899958,-3.803669773112334,235.7369817658492,50.33421835393763,21.27861357940451,3.2752941976328613,139.9837406686342,13.9008099273302,27.464448313855826,2.295938143902732,209.79304698562424,3.519277905211146,36.11156796461218,-1.163589612631597
10,47,0.3,4.0,1,0.94,28.40117170905021,-16.462469173319125,3.220499945443252,-3.833868179382584,230.23344005759836,47.542762375772696,20.61818239200935,3.06902211340718,150.2631759759163,13.660944474645072,32.18969597811787,2.1260489501180055,209.29476543134237,20.978649872477817,29.87423865366007,1.065054750400608
10,47,0.3,4.0,2,0.94,28.42503716508285,-16.509017144593848,3.213439713347616,-3.8517581294002254,230.5332400809014,47.89988217701167,20.64464198687684,3.094533066848856,150.28668324702272,12.970622296340212,32.21773982164755,1.9741057349209368,209.68468290273785,22.05102246877228,30.032491164579984,1.3691129840299885
10,47,0.3,4.0,3,0.94,28.46174659337074,-16.39532298446624,3.224658400655275,-3.821449933197661,230.1001156912392,47.53255787678051,20.651700839574435,3.0880502634272773,149.57472873401517,12.676718885036,32.299134734459926,2.1219499149359566,209.41685968725633,21.627051207227055,30.022515262414373,1.3984601898441185
10,47,0.3,4.0,4,0.94,28.43022605487347,-16.31662848967263,3.216781412062223,-3.787531525383822,230.9238243455853,47.89495845184515,20.64981443653504,3.0731258826153587,151.10642970030648,13.820502390513544,32.226329909779125,2.135445223670429,208.66663331395745,20.729942633500276,30.1171070108199,1.3952629171764404
10,47,0.3,4.0,5,0.94,28.38220575684385,-16.411839295887482,3.2129165876011876,-3.820662329789001,230.36434226765633,47.760147884474875,20.68587873984048,3.140250249492319,149.90200297003452,12.983454325235522,31.6800499637519,1.6802230503177071,210.3642676624009,22.510333272656304,30.00832339029615,1.4558846752755443
10,47,0.3,4.0,6,0.94,28.48222204967609,-16.484325006780843,3.2335716725665975,-3.834987432872365,230.52138450984185,47.783917181255,20.6310193645951,3.0642543556720816,150.81656561088823,13.444103827902724,32.18938250575601,1.943524679783939,209.24157207877755,21.270144667522494,29.70811819489462,1.0179122374556542
10,47,0.4,4.0,1,0.94,29.75015242472545,-16.38334359665839,3.3483016874630387,-3.924297648768711,223.83698259498223,44.44073084278149,19.881127567349587,2.80442273740589,162.5525717307268,10.559367906674144,40.02332148841954,1.78274780666483,219.65020235634975,32.87546553232232,28.80604785163747,2.2462348321589465
10,47,0.4,4.0,2,0.94,29.6568471023511,-16.289129921634732,3.3314332525139987,-3.8642317565927016,223.71120510739516,44.3201280386448,19.868026601288157,2.789815596403456,162.71601143152122,10.881383114508273,39.911183733961614,1.9265395738029931,219.76121975506527,33.33547620590268,28.82999836149785,2.46190250795767
10,47,0.4,4.0,3,0.94,29.694378045219903,-16.356740893338007,3.342931294127881,-3.900956566449641,224.0067272824703,44.55287809558333,19.918645655701273,2.836816320717388,163.14723435016555,11.499772088484042,39.924753321602154,1.7727314191317898,219.53091694913775,32.94478701161687,28.801081480610076,2.2919696611126907
10,47,0.4,4.0,4,0.94,29.671410895978635,-16.251743436401107,3.335058798188322,-3.865459441922851,223.55488893463024,44.227773415771786,19.85142822971815,2.782489662736399,161.9192339424555,9.845235717468077,39.870096565739246,1.7244834161814295,218.72545717664084,32.624418230073935,28.641983725045083,2.240819138948207
