L,nup,delta,U,seed,chi_son_full,chi_son_full_err,chi_son_vertex,chi_son_vertex_err,chi_sext_full,chi_sext_full_err,chi_sext_vertex,chi_sext_vertex_err,chi_d_full,chi_d_full_err,chi_d_vertex,chi_d_vertex_err,chi_dxy_full,chi_dxy_full_err,chi_dxy_vertex,chi_dxy_vertex_err,n
8,21,0.0,8.0,2,2.332452648735556,0.0135212695989981,-3.725445297980137,0.0557560670829996,11.977682009544193,0.2136531415414306,-2.003159027406604,0.1993477306634335,28.654806696078857,0.9183838040571486,-1.8261897020722793,0.8542477537755437,31.74117666895637,0.703487261613998,-0.1672120480474944,0.6734731162834536,0.65625
8,21,0.0,8.0,3,2.307950732808414,0.0112521056941079,-3.795210050566122,0.0474282675567435,11.829035165789106,0.2356374073149263,-2.151870775278778,0.2456314287996691,29.22484811385284,0.8861282003184983,-1.192240762827472,0.8249334276394502,29.99526528728417,0.7010885410581231,-1.483514616903192,0.6793449628803908,0.65625
8,21,0.0,8.0,4,2.334906236578449,0.0113746830800841,-3.74814441854337,0.0431348957222441,12.41387203248783,0.285168654087328,-1.742456554754105,0.2707053114112667,29.8764778307911,0.963863202099396,0.1722564107365499,0.9337045056977848,30.325045256805844,0.7471264043575208,-1.474944259531111,0.6261524839259883,0.65625
8,21,0.0,8.0,5,2.332219767068669,0.0147873850613034,-3.691552314535957,0.0382953162239079,11.60611671049838,0.2312241146904348,-2.4126387383223595,0.2976737774149794,28.08921395633265,1.2637470389921388,-1.8947271995019184,1.114087738755605,31.37610968593849,0.923357073217683,-0.2567857397843154,0.8759534839783828,0.65625
8,21,0.0,8.0,6,2.3164555505594295,0.0132542929591027,-3.661369594666259,0.100395324960957,11.91981663095676,0.2987724667224267,-1.871297248020048,0.3266012184687526,30.346718615843052,1.4066908000004374,0.070095827774317,1.2654475234541618,32.086146505948264,1.0855644991268316,-0.1615785150567324,0.7670606328348132,0.65625
8,25,0.0,8.0,1,1.4476164324850889,0.0084441816917348,-1.9219028791860708,0.0404149045698221,11.149147125504037,0.1538968716957624,0.9813695805402252,0.1487800348880385,17.165842458804715,1.44061640803475,0.9644407254727808,1.274257185782392,15.811754792215831,0.6319826009852891,-1.6898190175937002,0.6040928630184494,0.78125
8,25,0.0,8.0,2,1.4338422126661463,0.0105074433077803,-1.9035331118505792,0.0292530543835586,11.31456082433744,0.1376670814750193,1.119116235660845,0.1501683398234078,16.298467276873577,0.8696105295654899,-0.1035644224921715,0.8346984404149499,16.90505301168533,0.620412418482416,0.0504264705862886,0.5380498115278379,0.78125
8,25,0.0,8.0,3,1.4289417579914396,0.0103277867876389,-1.9766004271565905,0.0357724966750391,11.089272811646072,0.1705944069773874,0.9388605718263856,0.1443088078184056,15.99314692165321,1.1016106984133265,0.1860179652866095,0.9851599542786468,16.577575722681875,1.1794741676243747,-0.752711750786774,1.1045990936341947,0.78125
8,25,0.0,8.0,4,1.4277536571103353,0.0091929074349413,-1.9082348518347572,0.0291713013305543,11.128899513478348,0.0901349268438082,0.8835099745328296,0.0921685974867325,15.232619689920174,0.6236406617370355,-0.4346760004220568,0.713777512747624,17.12774615207231,0.4982383636992398,-0.6125666632403175,0.3984621772478065,0.78125
8,25,0.0,8.0,5,1.4276354107219664,0.012974462430326,-1.9744422921999203,0.0293307379999474,11.094383635061712,0.179290270565785,0.8972561207836296,0.1840883298035348,17.977085435840678,2.7030376236045064,1.8193108317747104,2.2380582808461744,16.26178800320154,0.512599742298077,-1.3020570243020757,0.5698067990617699,0.78125
8,25,0.0,8.0,6,1.43696813480852,0.0083231726112321,-1.786701694326147,0.0688017187174809,11.261740568412348,0.1323382110481153,1.033267623519453,0.1278074185835194,17.05848390643421,0.8235017739986906,0.7204214573246294,0.6584563974944996,17.00734608083546,0.6728922393934825,0.0188147106488962,0.7058735204922179,0.78125
8,28,0.0,8.0,1,0.944294367152972,0.0110795911342201,-1.1883464706764737,0.0304814036599153,10.568644374308084,0.1428644826439375,2.1621233466163816,0.1338016159012961,10.884184585628104,0.5077569708694826,1.7025707006335118,0.4719706353238211,12.194945820489837,0.6556598733928459,0.1573482911147053,0.3544073609177285,0.875
8,28,0.0,8.0,2,0.9860674969940028,0.0423470106396457,-1.1653599745272598,0.0330765965745531,10.62240479025535,0.1851839230518456,2.014201939221293,0.1969341715184247,10.538232439026258,0.9043930642294292,1.3485719782530083,0.3765925853876773,11.076193206361271,0.9189834033788992,-0.3404531104763346,0.4831726826999128,0.875
8,28,0.0,8.0,3,0.938764470149396,0.0066204988876874,-1.1308478002161677,0.034669426414873,10.186137556459418,0.0883461717509624,1.7528598495416503,0.0987099120295204,9.89867569749012,0.6241733058595715,1.1940534156379443,0.4877844102512854,11.456999970756918,0.4203917850230312,0.0370915769820685,0.3739256917320293,0.875
8,28,0.0,8.0,4,0.9442001398302768,0.0074723182404181,-1.160138239596855,0.0341768243479251,10.30558038801099,0.1426711725123815,1.7513057916502013,0.1406770156068628,10.666333773446622,1.2118044656025038,1.1702956717364068,0.6277200994866483,10.254325296100038,1.100217081129896,-1.5251960291787368,0.8633995777661658,0.875
8,28,0.0,8.0,5,0.9356748893973268,0.0089619526646239,-1.134341456669541,0.0454344580781806,10.255757232043257,0.1340195683286647,1.6873356352813311,0.1281365698655422,9.894838841419656,0.4237563271281435,1.1546969521829542,0.4043158884499352,10.544577676789846,0.85254862251447,-1.2403095107461866,0.932539869180715,0.875
8,28,0.0,8.0,6,0.9619897262585452,0.0269492930522949,-1.2534604177508857,0.0350571887589144,10.328979923950868,0.1004397419864865,2.014995095283137,0.0976228542046528,10.176193535644662,0.400576150921942,1.4025910812663225,0.4482644979330309,9.948000207327578,0.8219915391840183,-1.4704712175840933,0.6421422770852966,0.875
8,32,0.0,8.0,1,0.4398788296445,0.0073165780256405,-0.6090074804070791,0.0282266492925248,9.01476365074553,0.1170705541411897,2.1066486350617444,0.0989954724431989,8.311822148137471,0.2047325491493757,2.5496042308288325,0.1732658797814488,5.245173886470316,0.1826341130514474,-0.5132486934179195,0.1467659695430978,1.0
8,32,0.0,8.0,2,0.4471432948903392,0.007037111629462,-0.6015333677395315,0.025188689610421,8.798438399045775,0.1012193051293344,1.987770463695108,0.0837548853561602,7.36195086055495,0.161060827743364,1.9929947881374872,0.1153238967260256,5.56728069131709,0.2151432193035769,-0.3913755844789219,0.1693609867181876,1.0
8,32,0.0,8.0,3,0.4326877020684329,0.0064190456318889,-0.56038988071085,0.0267295616349683,8.926837590540256,0.1228435870182533,2.1627085469833416,0.0925267553453594,8.005933717927608,0.546510680115353,2.4162022833878445,0.3549205471110009,4.53503199168874,0.4108727812172427,-0.964759086629585,0.3043759254748576,1.0
8,32,0.0,8.0,4,0.4366767780792445,0.0073316412167809,-0.5105781845248597,0.0376507820146662,8.84860101399614,0.1099327866385049,1.8211799197572824,0.1185628910345316,8.123893304747451,0.2039737008802355,2.0313915571074412,0.2078697986839862,5.338090574358732,0.2920204282107377,-0.3540441148237656,0.2067605948626993,1.0
8,32,0.0,8.0,5,0.4380448160532234,0.0053227434461506,-0.5635490706338719,0.0435279847578033,9.020015788547925,0.1284134972620269,2.1782083080901313,0.0791892247136537,8.46705926625388,0.4348214004760438,2.5452249869958243,0.2446286168813057,5.376139455113183,0.2222709759718284,-0.3597083847398949,0.1513696755851375,1.0
8,32,0.0,8.0,6,0.4396059386196153,0.0080585846212357,-0.554842931423019,0.0366089542626949,9.029708866609251,0.1117840569006434,2.068547793940968,0.1148589571628263,7.762510727623936,0.2221612840630346,2.2522680981209815,0.1800922292756333,5.0555402559912554,0.1848532972236551,-0.7403965322871897,0.1096181267584924,1.0
10,25,0.0,0.0,1,81.98258175138203,0.0,-1.3494982908923705e-13,3.3693467151712963e-16,71.60851952457212,0.0,-8.112621685540944e-14,4.614341198136557e-16,582.5750658723757,0.0,-2.665245801836136e-13,2.6447799910447985e-15,386.7207048508641,4.019436694230464e-15,-4.4874326476929123e-13,1.870825087988821e-15,0.5
10,25,0.0,0.0,2,81.98258175138203,0.0,-1.3494982908923705e-13,3.3693467151712963e-16,71.60851952457212,0.0,-8.112621685540944e-14,4.614341198136557e-16,582.5750658723757,0.0,-2.665245801836136e-13,2.6447799910447985e-15,386.7207048508641,4.019436694230464e-15,-4.4874326476929123e-13,1.870825087988821e-15,0.5
10,25,0.0,0.0,3,81.98258175138203,0.0,-1.3494982908923705e-13,3.3693467151712963e-16,71.60851952457212,0.0,-8.112621685540944e-14,4.614341198136557e-16,582.5750658723757,0.0,-2.665245801836136e-13,2.6447799910447985e-15,386.7207048508641,4.019436694230464e-15,-4.4874326476929123e-13,1.870825087988821e-15,0.5
10,25,0.0,0.0,4,81.98258175138203,0.0,-1.3494982908923705e-13,3.3693467151712963e-16,71.60851952457212,0.0,-8.112621685540944e-14,4.614341198136557e-16,582.5750658723757,0.0,-2.665245801836136e-13,2.6447799910447985e-15,386.7207048508641,4.019436694230464e-15,-4.4874326476929123e-13,1.870825087988821e-15,0.5
10,25,0.0,0.0,5,81.98258175138203,0.0,-1.3494982908923705e-13,3.3693467151712963e-16,71.60851952457212,0.0,-8.112621685540944e-14,4.614341198136557e-16,582.5750658723757,0.0,-2.665245801836136e-13,2.6447799910447985e-15,386.7207048508641,4.019436694230464e-15,-4.4874326476929123e-13,1.870825087988821e-15,0.5
10,25,0.0,0.0,6,81.98258175138203,0.0,-1.3494982908923705e-13,3.3693467151712963e-16,71.60851952457212,0.0,-8.112621685540944e-14,4.614341198136557e-16,582.5750658723757,0.0,-2.665245801836136e-13,2.6447799910447985e-15,386.7207048508641,4.019436694230464e-15,-4.4874326476929123e-13,1.870825087988821e-15,0.5
10,28,0.0,0.0,1,73.42065779042112,3.5527136788005006e-16,-8.339995360984176e-15,6.439125092991289e-16,70.35935165354825,7.105427357601001e-16,1.7159607068606423e-14,6.755062560894917e-16,433.244905080002,1.2058310082691392e-14,-1.664446358518035e-13,4.3022137812062064e-15,386.72070485086414,0.0,-3.204192466910172e-13,3.205716336493132e-15,0.56
10,28,0.0,0.0,2,73.42065779042112,3.5527136788005006e-16,-8.339995360984176e-15,6.439125092991289e-16,70.35935165354825,7.105427357601001e-16,1.7159607068606423e-14,6.755062560894917e-16,433.244905080002,1.2058310082691392e-14,-1.664446358518035e-13,4.3022137812062064e-15,386.72070485086414,0.0,-3.204192466910172e-13,3.205716336493132e-15,0.56
10,28,0.0,0.0,3,73.42065779042112,3.5527136788005006e-16,-8.339995360984176e-15,6.439125092991289e-16,70.35935165354825,7.105427357601001e-16,1.7159607068606423e-14,6.755062560894917e-16,433.244905080002,1.2058310082691392e-14,-1.664446358518035e-13,4.3022137812062064e-15,386.72070485086414,0.0,-3.204192466910172e-13,3.205716336493132e-15,0.56
10,28,0.0,0.0,4,73.42065779042112,3.5527136788005006e-16,-8.339995360984176e-15,6.439125092991289e-16,70.35935165354825,7.105427357601001e-16,1.7159607068606423e-14,6.755062560894917e-16,433.244905080002,1.2058310082691392e-14,-1.664446358518035e-13,4.3022137812062064e-15,386.72070485086414,0.0,-3.204192466910172e-13,3.205716336493132e-15,0.56
10,28,0.0,0.0,5,73.42065779042112,3.5527136788005006e-16,-8.339995360984176e-15,6.439125092991289e-16,70.35935165354825,7.105427357601001e-16,1.7159607068606423e-14,6.755062560894917e-16,433.244905080002,1.2058310082691392e-14,-1.664446358518035e-13,4.3022137812062064e-15,386.72070485086414,0.0,-3.204192466910172e-13,3.205716336493132e-15,0.56
10,28,0.0,0.0,6,73.42065779042112,3.5527136788005006e-16,-8.339995360984176e-15,6.439125092991289e-16,70.35935165354825,7.105427357601001e-16,1.7159607068606423e-14,6.755062560894917e-16,433.244905080002,1.2058310082691392e-14,-1.664446358518035e-13,4.3022137812062064e-15,386.72070485086414,0.0,-3.204192466910172e-13,3.205716336493132e-15,0.56
10,33,0.0,0.0,1,59.77540503841091,2.6763514379480855e-15,4.662936703425658e-15,2.1595045055726275e-15,59.15168426485046,1.1234667099445444e-15,1.686650819010538e-14,7.965913255914344e-16,352.5768208826664,2.058956201412324e-13,6.412648190234904e-14,4.026471421589371e-14,309.0711419923317,1.4947765739981048e-13,1.950439809661475e-14,1.6833414814313363e-14,0.66
10,33,0.0,0.0,2,59.77540503841091,2.6763514379480855e-15,4.662936703425658e-15,2.1595045055726275e-15,59.15168426485046,1.1234667099445444e-15,1.686650819010538e-14,7.965913255914344e-16,352.5768208826664,2.058956201412324e-13,6.412648190234904e-14,4.026471421589371e-14,309.0711419923317,1.4947765739981048e-13,1.950439809661475e-14,1.6833414814313363e-14,0.66
10,33,0.0,0.0,3,59.77540503841091,2.6763514379480855e-15,4.662936703425658e-15,2.1595045055726275e-15,59.15168426485046,1.1234667099445444e-15,1.686650819010538e-14,7.965913255914344e-16,352.5768208826664,2.058956201412324e-13,6.412648190234904e-14,4.026471421589371e-14,309.0711419923317,1.4947765739981048e-13,1.950439809661475e-14,1.6833414814313363e-14,0.66
10,33,0.0,0.0,4,59.77540503841091,2.6763514379480855e-15,4.662936703425658e-15,2.1595045055726275e-15,59.15168426485046,1.1234667099445444e-15,1.686650819010538e-14,7.965913255914344e-16,352.5768208826664,2.058956201412324e-13,6.412648190234904e-14,4.026471421589371e-14,309.0711419923317,1.4947765739981048e-13,1.950439809661475e-14,1.6833414814313363e-14,0.66
10,33,0.0,0.0,5,59.77540503841091,2.6763514379480855e-15,4.662936703425658e-15,2.1595045055726275e-15,59.15168426485046,1.1234667099445444e-15,1.686650819010538e-14,7.965913255914344e-16,352.5768208826664,2.058956201412324e-13,6.412648190234904e-14,4.026471421589371e-14,309.0711419923317,1.4947765739981048e-13,1.950439809661475e-14,1.6833414814313363e-14,0.66
10,33,0.0,0.0,6,59.77540503841091,2.6763514379480855e-15,4.662936703425658e-15,2.1595045055726275e-15,59.15168426485046,1.1234667099445444e-15,1.686650819010538e-14,7.965913255914344e-16,352.5768208826664,2.058956201412324e-13,6.412648190234904e-14,4.026471421589371e-14,309.0711419923317,1.4947765739981048e-13,1.950439809661475e-14,1.6833414814313363e-14,0.66
10,39,0.0,0.0,1,44.127508653728434,1.7495085916501025e-15,-2.1680435224880063e-14,1.807524371318705e-15,48.36040616649486,5.891509130072236e-16,-3.5420555377640997e-14,6.127723086727642e-16,247.52033938166375,0.0,-1.4074075238568185e-13,1.4227248804022677e-15,278.8079238673042,0.0,-1.8594903394841826e-13,1.4883708004410178e-15,0.78
10,39,0.0,0.0,2,44.127508653728434,1.7495085916501025e-15,-2.1680435224880063e-14,1.807524371318705e-15,48.36040616649486,5.891509130072236e-16,-3.5420555377640997e-14,6.127723086727642e-16,247.52033938166375,0.0,-1.4074075238568185e-13,1.4227248804022677e-15,278.8079238673042,0.0,-1.8594903394841826e-13,1.4883708004410178e-15,0.78
10,39,0.0,0.0,3,44.127508653728434,1.7495085916501025e-15,-2.1680435224880063e-14,1.807524371318705e-15,48.36040616649486,5.891509130072236e-16,-3.5420555377640997e-14,6.127723086727642e-16,247.52033938166375,0.0,-1.4074075238568185e-13,1.4227248804022677e-15,278.8079238673042,0.0,-1.8594903394841826e-13,1.4883708004410178e-15,0.78
10,39,0.0,0.0,4,44.127508653728434,1.7495085916501025e-15,-2.1680435224880063e-14,1.807524371318705e-15,48.36040616649486,5.891509130072236e-16,-3.5420555377640997e-14,6.127723086727642e-16,247.52033938166375,0.0,-1.4074075238568185e-13,1.4227248804022677e-15,278.8079238673042,0.0,-1.8594903394841826e-13,1.4883708004410178e-15,0.78
10,39,0.0,0.0,5,44.127508653728434,1.7495085916501025e-15,-2.1680435224880063e-14,1.807524371318705e-15,48.36040616649486,5.891509130072236e-16,-3.5420555377640997e-14,6.127723086727642e-16,247.52033938166375,0.0,-1.4074075238568185e-13,1.4227248804022677e-15,278.8079238673042,0.0,-1.8594903394841826e-13,1.4883708004410178e-15,0.78
10,39,0.0,0.0,6,44.127508653728434,1.7495085916501025e-15,-2.1680435224880063e-14,1.807524371318705e-15,48.36040616649486,5.891509130072236e-16,-3.5420555377640997e-14,6.127723086727642e-16,247.52033938166375,0.0,-1.4074075238568185e-13,1.4227248804022677e-15,278.8079238673042,0.0,-1.8594903394841826e-13,1.4883708004410178e-15,0.78
10,44,0.0,0.0,1,33.57237648338082,3.5527136788005006e-16,1.3828937994730952e-14,4.1051477808978053e-16,34.67976973062631,0.0,-2.1944113193228535e-14,3.7233873477393005e-16,216.23661240660175,4.470776450699353e-14,-5.1390003363849245e-14,1.1667930296006852e-14,156.25504725768033,1.2490201464208146e-13,-1.980637875931279e-14,8.74217329476324e-15,0.88
10,44,0.0,0.0,2,33.57237648338082,3.5527136788005006e-16,1.3828937994730952e-14,4.1051477808978053e-16,34.67976973062631,0.0,-2.1944113193228535e-14,3.7233873477393005e-16,216.23661240660175,4.470776450699353e-14,-5.1390003363849245e-14,1.1667930296006852e-14,156.25504725768033,1.2490201464208146e-13,-1.980637875931279e-14,8.74217329476324e-15,0.88
10,44,0.0,0.0,3,33.57237648338082,3.5527136788005006e-16,1.3828937994730952e-14,4.1051477808978053e-16,34.67976973062631,0.0,-2.1944113193228535e-14,3.7233873477393005e-16,216.23661240660175,4.470776450699353e-14,-5.1390003363849245e-14,1.1667930296006852e-14,156.25504725768033,1.2490201464208146e-13,-1.980637875931279e-14,8.74217329476324e-15,0.88
10,44,0.0,0.0,4,33.57237648338082,3.5527136788005006e-16,1.3828937994730952e-14,4.1051477808978053e-16,34.67976973062631,0.0,-2.1944113193228535e-14,3.7233873477393005e-16,216.23661240660175,4.470776450699353e-14,-5.1390003363849245e-14,1.1667930296006852e-14,156.25504725768033,1.2490201464208146e-13,-1.980637875931279e-14,8.74217329476324e-15,0.88
10,44,0.0,0.0,5,33.57237648338082,3.5527136788005006e-16,1.3828937994730952e-14,4.1051477808978053e-16,34.67976973062631,0.0,-2.1944113193228535e-14,3.7233873477393005e-16,216.23661240660175,4.470776450699353e-14,-5.1390003363849245e-14,1.1667930296006852e-14,156.25504725768033,1.2490201464208146e-13,-1.980637875931279e-14,8.74217329476324e-15,0.88
10,44,0.0,0.0,6,33.57237648338082,3.5527136788005006e-16,1.3828937994730952e-14,4.1051477808978053e-16,34.67976973062631,0.0,-2.1944113193228535e-14,3.7233873477393005e-16,216.23661240660175,4.470776450699353e-14,-5.1390003363849245e-14,1.1667930296006852e-14,156.25504725768033,1.2490201464208146e-13,-1.980637875931279e-14,8.74217329476324e-15,0.88
10,50,0.0,0.0,1,23.96614022654626,0.0,-1.2265743976058728e-14,1.6713337384818158e-16,34.67976973062631,0.0,-2.1690982343613996e-14,4.2384513420872963e-16,122.25602931778232,2.2469334198890887e-15,-1.4068746168049984e-14,1.3111872110429021e-15,137.56249466964553,8.070214144311582e-15,-1.0413003792564269e-13,3.5169129006424196e-15,1.0
10,50,0.0,0.0,2,23.96614022654626,0.0,-1.2265743976058728e-14,1.6713337384818158e-16,34.67976973062631,0.0,-2.1690982343613996e-14,4.2384513420872963e-16,122.25602931778232,2.2469334198890887e-15,-1.4068746168049984e-14,1.3111872110429021e-15,137.56249466964553,8.070214144311582e-15,-1.0413003792564269e-13,3.5169129006424196e-15,1.0
10,50,0.0,0.0,3,23.96614022654626,0.0,-1.2265743976058728e-14,1.6713337384818158e-16,34.67976973062631,0.0,-2.1690982343613996e-14,4.2384513420872963e-16,122.25602931778232,2.2469334198890887e-15,-1.4068746168049984e-14,1.3111872110429021e-15,137.56249466964553,8.070214144311582e-15,-1.0413003792564269e-13,3.5169129006424196e-15,1.0
10,50,0.0,0.0,4,23.96614022654626,0.0,-1.2265743976058728e-14,1.6713337384818158e-16,34.67976973062631,0.0,-2.1690982343613996e-14,4.2384513420872963e-16,122.25602931778232,2.2469334198890887e-15,-1.4068746168049984e-14,1.3111872110429021e-15,137.56249466964553,8.070214144311582e-15,-1.0413003792564269e-13,3.5169129006424196e-15,1.0
10,50,0.0,0.0,5,23.96614022654626,0.0,-1.2265743976058728e-14,1.6713337384818158e-16,34.67976973062631,0.0,-2.1690982343613996e-14,4.2384513420872963e-16,122.25602931778232,2.2469334198890887e-15,-1.4068746168049984e-14,1.3111872110429021e-15,137.56249466964553,8.070214144311582e-15,-1.0413003792564269e-13,3.5169129006424196e-15,1.0
10,50,0.0,0.0,6,23.96614022654626,0.0,-1.2265743976058728e-14,1.6713337384818158e-16,34.67976973062631,0.0,-2.1690982343613996e-14,4.2384513420872963e-16,122.25602931778232,2.2469334198890887e-15,-1.4068746168049984e-14,1.3111872110429021e-15,137.56249466964553,8.070214144311582e-15,-1.0413003792564269e-13,3.5169129006424196e-15,1.0
10,25,0.0,2.0,1,27.54292764313476,0.0094497685489173,-25.55631809629383,0.0381001385893123,43.43422912142157,0.0325833785315799,-8.697706624929015,0.0268476311547973,369.6994542441323,0.506807771794039,1.2792498343896417,0.2997770366359187,255.69538257869917,0.2219116956064163,1.22711470509335,0.1175608443575628,0.5
10,25,0.0,2.0,2,27.556202189721365,0.008686779761243,-25.457740340925568,0.0337264085014824,43.42978504381235,0.0278960261184846,-8.649756109569688,0.0265145792597564,369.666185339472,0.4615765346391071,1.7709153198753014,0.2870857481054863,255.39477329354003,0.2104465885520527,1.3537821930386211,0.1325008528193958,0.5
10,25,0.0,2.0,3,27.58231975151071,0.010395219468348,-25.474353277598063,0.0317370208265543,43.49778829161096,0.02580458265909,-8.617495412795638,0.0245370260047546,369.4945410045534,0.4585798053219565,1.4210000837986672,0.2865076366247538,255.82471733294776,0.1785291292283494,1.5325427945822916,0.1149443566751179,0.5
10,25,0.0,2.0,4,27.57622303335463,0.0100421952482979,-25.488290177279826,0.0346609762502534,43.482323914021165,0.0291035542075187,-8.619208821184214,0.0306359217798798,369.3571221767472,0.4784384796289178,1.0812327399793689,0.2615425134231236,255.33859099188325,0.2470287097111732,1.0788160898171129,0.1530356204879198,0.5
10,25,0.0,2.0,5,27.56354759007336,0.0107842138103934,-25.4441907641655,0.032885212941835,43.49589368651392,0.0302982245930523,-8.578896824304362,0.0280442279585837,368.6291445314599,0.3702787503296824,0.917952897428336,0.2371899308888486,255.37179135869,0.240579005912574,1.4239132047396557,0.154878361168041,0.5
10,25,0.0,2.0,6,27.53515991201217,0.0103333669537677,-25.459836127216043,0.0394515426146776,43.41776925443865,0.0390667790645076,-8.66646929077477,0.0266189950391019,369.4525473084117,0.4852454271047553,1.919290199630471,0.2682394714590707,255.56147529881483,0.2186977452142585,1.5742476814806827,0.1135384586370491,0.5
10,28,0.0,2.0,1,22.959823170060837,0.0205860348705755,-21.70745823087793,0.0453785557327632,41.35757398310297,0.0528166452802624,-7.439607688165888,0.0423838878931441,260.50841168499335,0.6514973872229528,0.6934525011732957,0.6552426639838075,237.4009263195921,0.3692446221446965,0.5560252812228201,0.2408899475316702,0.56
10,28,0.0,2.0,2,22.94099740574409,0.0215345152656512,-21.631486034566812,0.03771345824888,41.23754585214611,0.046818883819965,-7.443314546413097,0.0447958694681083,260.95432196638563,0.695014119627342,1.0877968886921623,0.6486196619977227,236.4576804609009,0.3318825806389517,0.3464638292524069,0.2102149466954388,0.56
10,28,0.0,2.0,3,22.933156022377723,0.0278646729810793,-21.745318947210745,0.0447809075927268,41.248232029991925,0.0573958774566774,-7.569261232276654,0.0499720235012602,261.71138582773114,0.7208294592044847,1.9651704470035631,0.6990172089365574,237.48536939675424,0.3095761461116818,0.478189888368936,0.2016881043642962,0.56
10,28,0.0,2.0,4,22.905952151315702,0.0185966494124145,-21.710140028538305,0.0415568345813585,41.22796595083536,0.0386663274439257,-7.503101984163811,0.0418166062620488,260.2973599423075,0.6187373441714835,0.5653422289572767,0.5622907069178786,236.9676024970332,0.3392084415603392,0.545276360616485,0.2067078370778424,0.56
10,28,0.0,2.0,5,22.88879626654046,0.0230145751066845,-21.715843453876086,0.0362898046958625,41.26576918064064,0.0401475551800971,-7.464303646077532,0.0399954376651703,260.0325015256151,0.6803558228116708,0.4976675010061492,0.6234299856360649,236.93521826014185,0.3094144602197537,0.4810265799364314,0.1996439309762337,0.56
10,28,0.0,2.0,6,22.936984057776066,0.0241915128645707,-21.703604328306664,0.0453829138754393,41.17491696086418,0.0476472863222686,-7.557965356244781,0.0443751252969465,262.51996316529255,0.8037434556638409,2.651564254483616,0.7039734839888564,237.02417620620037,0.316783606879194,0.6537363723341585,0.1946699162005614,0.56
10,33,0.0,2.0,1,16.69167671869375,0.0290473418617398,-16.262490939682905,0.0435380041265506,34.84000521645142,0.0543818920088795,-4.569543127290969,0.0482544716471054,193.45864661706025,0.6774493793738371,3.3949618436728484,0.6612545992628254,173.44099733161684,0.397545248149129,0.4586123907135845,0.3880999068177355,0.66
10,33,0.0,2.0,2,16.711745757818147,0.0294123659282007,-16.19375834120003,0.0342108552282675,34.85514019482156,0.0741713043471394,-4.485186032037695,0.0604064225835018,193.00392623272677,0.857229033924726,2.54377638159005,0.8376724187718683,173.0681646277481,0.376081846710366,0.240858045356311,0.2977941377121079,0.66
10,33,0.0,2.0,3,16.66762371689027,0.038984210165281,-16.341145518951485,0.0468868682661064,34.8601248967574,0.0632522547739381,-4.5815221612349815,0.0553314105175014,194.41023292005352,1.126754006833624,4.111915199897227,1.0229376004671995,174.48944887831527,0.3840970477479756,0.9184420800546124,0.3273055404983826,0.66
10,33,0.0,2.0,4,16.662993503740907,0.030579615594008,-16.234800480391566,0.0410273540640913,34.770625603852515,0.0580873547359898,-4.542097350374521,0.0571937708337825,194.27621229683623,0.8354212082433049,4.019908508292147,0.8244916727084827,172.2365608771,0.4731018382054044,-0.5633890379897291,0.395276879667238,0.66
10,33,0.0,2.0,5,16.72899747090658,0.0286569611525731,-16.193740705318923,0.0379482927846628,34.92397597522288,0.0642083509250999,-4.436334017244564,0.0492929695731827,191.21501234110488,0.6496489499458828,1.4856561029973594,0.5221891018452542,172.7031917245497,0.461700591815593,-0.3305492113759148,0.4179129968900327,0.66
10,33,0.0,2.0,6,16.690641554180917,0.0323092861752799,-16.297470147400713,0.0369528514526714,34.81559023582996,0.0677012505569457,-4.602636212563005,0.0537948327652182,192.9134442354056,0.8687253299155845,2.5998976749617526,0.7108883446762126,173.07193533522272,0.4024503402203981,0.2367051448083778,0.2942698448858371,0.66
10,39,0.0,2.0,1,11.979808503837472,0.0199603883443601,-10.897072173470384,0.0197774694801343,31.279727683890655,0.0370041113292353,-0.8653190936471983,0.035199104500759,125.9851582252506,0.3446756493519514,2.706828493558197,0.2644790048206414,139.03504008179783,0.3952780408628794,-1.004854378061405,0.2986621657990753,0.78
10,39,0.0,2.0,2,11.954848111466465,0.0144202168742047,-10.90342268865238,0.0208293154004303,31.183789037125205,0.0355322820267672,-0.9439080193614892,0.0354978102737646,125.69535839688156,0.2992579761481136,2.554461055796556,0.2714014299283199,139.25486451164625,0.3952384418178044,-0.5653160324040701,0.284643771763291,0.78
10,39,0.0,2.0,3,11.959503473139623,0.0151392130287267,-10.948312033874974,0.02224091253419,31.20757633703588,0.0381181514550705,-0.950331657818004,0.0302415278882514,126.04552925241242,0.3056938394626451,2.5441630073648183,0.2414115333071322,139.4288896886767,0.3761425149094802,-0.7726317359265477,0.3052911283453792,0.78
10,39,0.0,2.0,4,12.028243196306486,0.0141009862065921,-10.887581588946002,0.0223676428565151,31.219337080768486,0.0395967508678546,-0.9716898090539916,0.0315421940974991,125.90336782624232,0.2145678216559876,2.377688040756278,0.2206951413056631,138.66965831246276,0.4251956231747102,-1.6630400853101008,0.3872413949642724,0.78
10,39,0.0,2.0,5,11.972353540327742,0.0137654987182744,-10.926537826953728,0.0165754631335977,31.27514325588971,0.0343709366558065,-0.8926210369313916,0.0366551584589873,125.64071877087618,0.2636846938818488,2.2980172129236727,0.2245090595371131,139.06139184636928,0.3971973102966418,-1.199472899971071,0.3020708553619646,0.78
