L,nup,delta,U,seed,channel,R,P,bubble,V
12,36,0.1,8.0,1,d,6.708204,-0.1633566428445329,0.0170989704783566,-0.1804556133228896
12,36,0.1,8.0,1,d,7.071068,-0.1879557810999614,-0.0346167394851495,-0.1533390416148118
12,36,0.1,8.0,1,d,7.211103,6.100503407448113,1.3543142918664048,4.746189115581709
12,36,0.1,8.0,1,d,7.81025,-0.181382647243851,-0.0551498499927345,-0.1262327972511164
12,36,0.1,8.0,1,d,8.485281,-0.3021843972238153,-0.0112709727355526,-0.2909134244882627
12,36,0.1,8.0,1,dxy,0.0,100.96339795898992,104.7936886690732,-3.8302907100832617
12,36,0.1,8.0,1,dxy,1.0,2.145799320101775,1.6728628521196334,0.4729364679821417
12,36,0.1,8.0,1,dxy,1.414214,7.009526869295536,6.774083285424936,0.2354435838705999
12,36,0.1,8.0,1,dxy,2.0,17.13051248875602,11.456825029272638,5.67368745948338
12,36,0.1,8.0,1,dxy,2.236068,0.3673923323724252,0.647668336215257,-0.2802760038428318
12,36,0.1,8.0,1,dxy,2.828427,11.087247821261249,11.888752728256842,-0.8015049069955946
12,36,0.1,8.0,1,dxy,3.0,-0.3825362768661818,-0.3700315598108826,-0.0125047170552992
12,36,0.1,8.0,1,dxy,3.162278,5.5919968635072195,3.2716199742194716,2.320376889287748
12,36,0.1,8.0,1,dxy,3.605551,1.166456965050013,2.3169519158719916,-1.1504949508219786
12,36,0.1,8.0,1,dxy,4.0,0.7898778149992832,-0.4902494146537672,1.2801272296530506
12,36,0.1,8.0,1,dxy,4.123106,-1.4860536356116352,-0.0336958636344599,-1.4523577719771752
12,36,0.1,8.0,1,dxy,4.242641,-0.8236093909685931,0.103051097391306,-0.9266604883598992
12,36,0.1,8.0,1,dxy,4.472136,0.4843240853359591,1.3307212227668697,-0.8463971374309105
12,36,0.1,8.0,1,dxy,5.0,-0.1019916747659355,1.36979448502393,-1.4717861597898656
12,36,0.1,8.0,1,dxy,5.09902,1.240057341526695,0.2578467020181095,0.9822106395085852
12,36,0.1,8.0,1,dxy,5.385165,0.6935003428364384,0.5579938500382371,0.1355064927982012
12,36,0.1,8.0,1,dxy,5.656854,-0.0450447225413099,-0.1539192662753203,0.1088745437340103
12,36,0.1,8.0,1,dxy,5.830952,-1.6854659953670843,-0.529420483660645,-1.1560455117064392
12,36,0.1,8.0,1,dxy,6.0,-0.2089457260950753,0.0865540832478651,-0.2954998093429404
12,36,0.1,8.0,1,dxy,6.082763,-0.0626732525576586,-0.0602298590321462,-0.0024433935255124
12,36,0.1,8.0,1,dxy,6.324555,0.5458207480152343,0.1997544158261497,0.3460663321890845
12,36,0.1,8.0,1,dxy,6.403124,-0.3985470692106457,0.6007232366565143,-0.99927030586716
12,36,0.1,8.0,1,dxy,6.708204,0.811617763732378,0.3049222168741418,0.5066955468582363
12,36,0.1,8.0,1,dxy,7.071068,-0.4162044187401139,-0.0526512153207556,-0.3635532034193582
12,36,0.1,8.0,1,dxy,7.211103,3.0636371814935743,0.4706446563717958,2.5929925251217787
12,36,0.1,8.0,1,dxy,7.81025,0.227087168581265,0.0916390136485881,0.1354481549326768
12,36,0.1,8.0,1,dxy,8.485281,0.9599923056407268,0.4915533721385018,0.4684389335022251
12,36,0.1,8.0,2,son,0.0,8.9829734358193,21.96571637618168,-12.982742940362382
12,36,0.1,8.0,2,son,1.0,-0.6897597156675271,0.7093141775792894,-1.3990738932468163
12,36,0.1,8.0,2,son,1.414214,0.660351017785626,4.686581699780921,-4.026230681995295
12,36,0.1,8.0,2,son,2.0,-0.1568418167823732,0.198165842175015,-0.3550076589573883
12,36,0.1,8.0,2,son,2.236068,0.0676261823518312,0.1260882129246923,-0.0584620305728611
12,36,0.1,8.0,2,son,2.828427,-0.008136300775131,0.6327876245850943,-0.6409239253602254
12,36,0.1,8.0,2,son,3.0,0.0133840139394711,0.0054091784972732,0.0079748354421978
12,36,0.1,8.0,2,son,3.162278,-0.0094941041794683,0.2483403454744685,-0.2578344496539369
12,36,0.1,8.0,2,son,3.605551,0.0787444393634582,0.4117340994770783,-0.3329896601136201
12,36,0.1,8.0,2,son,4.0,0.0058371138647615,0.07585112254913,-0.0700140086843684
12,36,0.1,8.0,2,son,4.123106,-0.0050359035156436,0.0387594879197434,-0.043795391435387
12,36,0.1,8.0,2,son,4.242641,-0.0135369155218531,-0.0189782855135885,0.0054413699917354
12,36,0.1,8.0,2,son,4.472136,0.0284218818497598,0.1196408641694912,-0.0912189823197313
12,36,0.1,8.0,2,son,5.0,0.0009327921166666,0.1419434797012711,-0.1410106875846044
12,36,0.1,8.0,2,son,5.09902,-0.0120959904429939,-0.0254742515530532,0.0133782611100593
12,36,0.1,8.0,2,son,5.385165,0.0012314265643583,0.0845941993684797,-0.0833627728041213
12,36,0.1,8.0,2,son,5.656854,0.0125628767976666,-0.0224491545621673,0.035012031359834
12,36,0.1,8.0,2,son,5.830952,-0.0147480647485059,0.0393258264415337,-0.0540738911900396
12,36,0.1,8.0,2,son,6.0,0.0043391611980881,0.0606621580921102,-0.056322996894022
12,36,0.1,8.0,2,son,6.082763,-0.0040991967675511,0.0679745184463621,-0.0720737152139133
12,36,0.1,8.0,2,son,6.324555,-0.0191897852855143,-0.0384770370269974,0.019287251741483
12,36,0.1,8.0,2,son,6.403124,0.0122730623946668,0.0533442630700251,-0.0410712006753582
12,36,0.1,8.0,2,son,6.708204,-0.0147565727095693,0.0274075326982429,-0.0421641054078123
12,36,0.1,8.0,2,son,7.071068,0.0004339409500921,0.0055094845026059,-0.0050755435525138
12,36,0.1,8.0,2,son,7.211103,0.0041715873909366,0.0910244533697764,-0.0868528659788398
12,36,0.1,8.0,2,son,7.81025,-0.0057642159188465,-0.0120686661297608,0.0063044502109142
12,36,0.1,8.0,2,son,8.485281,0.0013818179282027,0.0237678476063806,-0.0223860296781778
12,36,0.1,8.0,2,sext,0.0,40.825046862012485,47.463494367214075,-6.63844750520159
12,36,0.1,8.0,2,sext,1.0,4.060583168182172,7.547743581367042,-3.4871604131848706
12,36,0.1,8.0,2,sext,1.414214,-8.94432817360682,-10.525305090570727,1.580976916963909
12,36,0.1,8.0,2,sext,2.0,-1.9078847027198436,-0.8989393326937506,-1.008945370026093
12,36,0.1,8.0,2,sext,2.236068,0.4335558332622334,-0.2039248203442829,0.6374806536065163
12,36,0.1,8.0,2,sext,2.828427,-1.27219596570454,-0.8121198073375782,-0.4600761583669617
12,36,0.1,8.0,2,sext,3.0,0.0047996391217105,0.0537011371166262,-0.0489014979949156
12,36,0.1,8.0,2,sext,3.162278,-0.4540203223062553,-0.5558027629532716,0.1017824406470162
12,36,0.1,8.0,2,sext,3.605551,1.212310219849854,0.911081424246284,0.3012287956035698
12,36,0.1,8.0,2,sext,4.0,0.0634711823818484,0.0589920165668274,0.004479165815021
12,36,0.1,8.0,2,sext,4.123106,-0.4313555848476437,0.1442824377620166,-0.5756380226096602
12,36,0.1,8.0,2,sext,4.242641,-0.4263318354450433,-0.0953371249808028,-0.3309947104642405
12,36,0.1,8.0,2,sext,4.472136,0.6252689945365063,0.0667846729722183,0.558484321564288
12,36,0.1,8.0,2,sext,5.0,1.6796370229423274,0.0932473141516565,1.5863897087906709
12,36,0.1,8.0,2,sext,5.09902,-0.381418897064611,0.1030909651461054,-0.4845098622107164
12,36,0.1,8.0,2,sext,5.385165,-0.370902273742513,0.2244832581562084,-0.5953855318987216
12,36,0.1,8.0,2,sext,5.656854,0.3470870649239778,0.0300632667845879,0.3170237981393898
12,36,0.1,8.0,2,sext,5.830952,-0.4376709129199348,0.0131739020738703,-0.4508448149938052
12,36,0.1,8.0,2,sext,6.0,0.2799328329891396,0.14371045804898,0.1362223749401596
12,36,0.1,8.0,2,sext,6.082763,0.2286914765863536,0.0304449551249946,0.198246521461359
12,36,0.1,8.0,2,sext,6.324555,-1.096128924825209,-0.0314703038241596,-1.0646586210010494
12,36,0.1,8.0,2,sext,6.403124,0.5714239059522709,0.109971594515427,0.4614523114368439
12,36,0.1,8.0,2,sext,6.708204,-0.8820816293297215,-0.0301545457164914,-0.85192708361323
12,36,0.1,8.0,2,sext,7.071068,0.2891209854815726,0.072968212277757,0.2161527732038155
12,36,0.1,8.0,2,sext,7.211103,-0.1583156979102256,0.1227739101933562,-0.2810896081035818
12,36,0.1,8.0,2,sext,7.81025,-0.4395441808154568,0.0318661435807778,-0.4714103243962346
12,36,0.1,8.0,2,sext,8.485281,-0.2582574633136725,0.0538290736145595,-0.3120865369282321
12,36,0.1,8.0,2,d,0.0,113.775052777374,121.91870072941728,-8.143647952043281
12,36,0.1,8.0,2,d,1.0,3.1993713531578623,0.9998943618756988,2.1994769912821637
12,36,0.1,8.0,2,d,1.414214,62.216409757599806,64.41286277833962,-2.19645302073981
12,36,0.1,8.0,2,d,2.0,-9.605013519277172,-6.6031963316404445,-3.001817187636727
12,36,0.1,8.0,2,d,2.236068,1.0061793025236188,0.4935985220976103,0.5125807804260084
12,36,0.1,8.0,2,d,2.828427,2.850711131897792,3.5931668840879447,-0.7424557521901525
12,36,0.1,8.0,2,d,3.0,-0.4404042463226257,0.228895485805868,-0.6692997321284938
12,36,0.1,8.0,2,d,3.162278,-0.1518724014184751,-0.1686669028846036,0.0167945014661285
12,36,0.1,8.0,2,d,3.605551,2.6662358302017144,1.625013462993141,1.0412223672085734
12,36,0.1,8.0,2,d,4.0,-0.1928414015094934,0.3713455207391714,-0.5641869222486647
12,36,0.1,8.0,2,d,4.123106,1.5832717553174642,0.5607528074719469,1.0225189478455174
12,36,0.1,8.0,2,d,4.242641,-0.4205133042142333,0.177158797309704,-0.5976721015239373
12,36,0.1,8.0,2,d,4.472136,1.0015263997370387,0.331226048266524,0.6703003514705147
12,36,0.1,8.0,2,d,5.0,-0.5463034028670736,0.1032767185271499,-0.6495801213942235
12,36,0.1,8.0,2,d,5.09902,-1.0430908204990674,-0.2859631910799559,-0.7571276294191115
12,36,0.1,8.0,2,d,5.385165,1.395183675584415,0.1850354766838254,1.2101481989005896
12,36,0.1,8.0,2,d,5.656854,-0.323206045901984,0.1064647891215275,-0.4296708350235115
12,36,0.1,8.0,2,d,5.830952,1.2675813316103044,0.0988379757597115,1.1687433558505929
12,36,0.1,8.0,2,d,6.0,0.1162991199684883,0.2933823811350621,-0.1770832611665737
12,36,0.1,8.0,2,d,6.082763,0.1439910643282402,0.5053759348961171,-0.3613848705678768
12,36,0.1,8.0,2,d,6.324555,-1.2756151362199808,-0.0822438706428218,-1.193371265577159
12,36,0.1,8.0,2,d,6.403124,1.1983794612673129,0.1905336885994468,1.0078457726678658
12,36,0.1,8.0,2,d,6.708204,-0.0956663234172636,0.0372620304333892,-0.1329283538506529
12,36,0.1,8.0,2,d,7.071068,-0.4232247999154285,-0.1276158245626109,-0.2956089753528176
12,36,0.1,8.0,2,d,7.211103,-0.1382584747824284,-0.0683941660393728,-0.0698643087430555
12,36,0.1,8.0,2,d,7.81025,1.0764986104544314,0.0329982249498432,1.043500385504588
12,36,0.1,8.0,2,d,8.485281,0.2152092318062652,-0.0051445624286566,0.2203537942349219
12,36,0.1,8.0,2,dxy,0.0,100.96255334185167,104.92560835689191,-3.9630550150402257
12,36,0.1,8.0,2,dxy,1.0,0.7823219381421682,1.5117569033569025,-0.729434965214734
12,36,0.1,8.0,2,dxy,1.414214,6.925482806208872,7.043049157325699,-0.1175663511168272
12,36,0.1,8.0,2,dxy,2.0,17.639308679128245,11.07748329440468,6.561825384723566
12,36,0.1,8.0,2,dxy,2.236068,-0.8465678956437099,0.3733239182228091,-1.2198918138665191
12,36,0.1,8.0,2,dxy,2.828427,8.58663102489195,11.596608501912405,-3.0099774770204526
12,36,0.1,8.0,2,dxy,3.0,-0.6445502858456001,-0.3526165902973672,-0.2919336955482329
12,36,0.1,8.0,2,dxy,3.162278,2.43435686032987,2.0921527771288733,0.3422040832009969
12,36,0.1,8.0,2,dxy,3.605551,4.117871046350989,2.589464418213137,1.528406628137852
12,36,0.1,8.0,2,dxy,4.0,-0.0653365253732068,-0.4562478124021726,0.3909112870289657
12,36,0.1,8.0,2,dxy,4.123106,-0.4179854646597306,0.0622621518121043,-0.480247616471835
12,36,0.1,8.0,2,dxy,4.242641,-1.4618185395268513,0.0804462653521518,-1.542264804879003
12,36,0.1,8.0,2,dxy,4.472136,1.4595446649904742,1.1170294440745974,0.3425152209158768
12,36,0.1,8.0,2,dxy,5.0,2.594628971976029,1.4813757280339834,1.1132532439420455
12,36,0.1,8.0,2,dxy,5.09902,1.2399457559637674,0.4736121030962105,0.766333652867557
12,36,0.1,8.0,2,dxy,5.385165,1.0385592328013638,0.5738416713456926,0.4647175614556711
12,36,0.1,8.0,2,dxy,5.656854,0.1038162792012808,0.0432951623537632,0.0605211168475175
12,36,0.1,8.0,2,dxy,5.830952,-0.8363052461625496,-0.3326418135653224,-0.5036634325972271
12,36,0.1,8.0,2,dxy,6.0,0.9741632952493896,0.2780901253521305,0.6960731698972591
12,36,0.1,8.0,2,dxy,6.082763,-0.186988338635259,-0.1001736467355733,-0.0868146918996857
12,36,0.1,8.0,2,dxy,6.324555,-0.4894781070965355,-0.1273239928686278,-0.3621541142279077
12,36,0.1,8.0,2,dxy,6.403124,-0.5615074368463737,0.7610435726133127,-1.3225510094596864
12,36,0.1,8.0,2,dxy,6.708204,0.4560757446898509,0.2997429910248657,0.1563327536649852
12,36,0.1,8.0,2,dxy,7.071068,0.5308534263061693,0.2132942397895044,0.3175591865166648
12,36,0.1,8.0,2,dxy,7.211103,0.3913076539543796,0.6318996275082769,-0.2405919735538972
12,36,0.1,8.0,2,dxy,7.81025,0.7843570961005221,0.3649131811230066,0.4194439149775155
12,36,0.1,8.0,2,dxy,8.485281,0.3291041703553841,0.3802360228298457,-0.0511318524744616
12,36,0.1,8.0,3,son,0.0,8.988095908127233,22.004519074746415,-13.016423166619182
12,36,0.1,8.0,3,son,1.0,-0.6774637268621562,0.7410510766469304,-1.4185148035090864
12,36,0.1,8.0,3,son,1.414214,0.6618738675444129,4.717550607818667,-4.0556767402742535
12,36,0.1,8.0,3,son,2.0,-0.1522390248322668,0.1986550157452536,-0.3508940405775205
12,36,0.1,8.0,3,son,2.236068,0.060472367019613,0.1251913786575035,-0.0647190116378905
12,36,0.1,8.0,3,son,2.828427,-0.000735004154352,0.6646236525152369,-0.6653586566695889
12,36,0.1,8.0,3,son,3.0,0.00843383466324,-0.0051228012882683,0.0135566359515084
12,36,0.1,8.0,3,son,3.162278,-0.0273336744447139,0.2271492688116601,-0.2544829432563741
12,36,0.1,8.0,3,son,3.605551,0.0775297402710142,0.4168116869707267,-0.3392819466997124
12,36,0.1,8.0,3,son,4.0,0.0023257127580762,0.0630397782411779,-0.0607140654831016
12,36,0.1,8.0,3,son,4.123106,-0.0051469899641,-0.0108606095254843,0.0057136195613842
12,36,0.1,8.0,3,son,4.242641,-0.0077125314548641,0.0020405111569867,-0.0097530426118509
12,36,0.1,8.0,3,son,4.472136,0.0091164269203958,0.1250904805670932,-0.1159740536466973
12,36,0.1,8.0,3,son,5.0,-0.0038278403365776,0.1337170622298038,-0.1375449025663814
12,36,0.1,8.0,3,son,5.09902,-0.0115186835213411,0.0139381304762264,-0.0254568139975676
12,36,0.1,8.0,3,son,5.385165,0.0038913571468077,0.0900925305314333,-0.0862011733846255
12,36,0.1,8.0,3,son,5.656854,0.0057539391084111,0.0326864606020787,-0.0269325214936676
12,36,0.1,8.0,3,son,5.830952,-0.0078307816165935,0.0070056496580746,-0.0148364312746682
12,36,0.1,8.0,3,son,6.0,0.0096393624133531,0.0715819741702533,-0.0619426117569001
12,36,0.1,8.0,3,son,6.082763,-0.0063986174276266,0.0473500133386047,-0.0537486307662314
12,36,0.1,8.0,3,son,6.324555,-0.0079959942835601,-0.0255624593317871,0.017566465048227
12,36,0.1,8.0,3,son,6.403124,-0.001465581906428,0.049801069020842,-0.0512666509272701
12,36,0.1,8.0,3,son,6.708204,-0.0052135681897186,0.0545460683168888,-0.0597596365066074
12,36,0.1,8.0,3,son,7.071068,-0.0073948329506593,0.0162254638290611,-0.0236202967797205
12,36,0.1,8.0,3,son,7.211103,0.0140342516884423,0.0815452843163828,-0.0675110326279405
12,36,0.1,8.0,3,son,7.81025,-0.002827715994277,0.0414860902008,-0.0443138061950771
12,36,0.1,8.0,3,son,8.485281,0.0023254043884025,0.0436751666267123,-0.0413497622383098
12,36,0.1,8.0,3,sext,0.0,40.64284518936248,47.35177325458429,-6.708928065221805
12,36,0.1,8.0,3,sext,1.0,4.429171867983846,7.439143609170334,-3.0099717411864884
12,36,0.1,8.0,3,sext,1.414214,-8.709549527033897,-10.455600056875276,1.74605052984138
12,36,0.1,8.0,3,sext,2.0,-2.1538772017382795,-1.1718349141429818,-0.9820422875952975
12,36,0.1,8.0,3,sext,2.236068,0.2524012370051622,-0.2195529990693577,0.4719542360745199
12,36,0.1,8.0,3,sext,2.828427,-1.2880980488551628,-0.7632495352457358,-0.524848513609427
12,36,0.1,8.0,3,sext,3.0,-0.2506195012690664,-0.0041373235329347,-0.2464821777361317
12,36,0.1,8.0,3,sext,3.162278,-0.6702613786417253,-0.3727827252880106,-0.2974786533537147
12,36,0.1,8.0,3,sext,3.605551,1.1342421036388597,0.9696901873551992,0.1645519162836602
12,36,0.1,8.0,3,sext,4.0,0.1927279314251809,0.0433800678280745,0.1493478635971063
12,36,0.1,8.0,3,sext,4.123106,-0.2149460174716851,-0.0784723237344448,-0.1364736937372403
12,36,0.1,8.0,3,sext,4.242641,-0.0696071828790807,0.1302409012733383,-0.1998480841524191
12,36,0.1,8.0,3,sext,4.472136,0.1723189217496184,-0.1026762476697702,0.2749951694193887
12,36,0.1,8.0,3,sext,5.0,-0.7483320630868965,0.1387306882419731,-0.8870627513288696
12,36,0.1,8.0,3,sext,5.09902,-0.1534709756022005,-0.0155166946550545,-0.1379542809471459
12,36,0.1,8.0,3,sext,5.385165,0.1699363425612039,0.1928003191398733,-0.0228639765786694
12,36,0.1,8.0,3,sext,5.656854,0.3351701484588297,0.0693803986663769,0.2657897497924528
12,36,0.1,8.0,3,sext,5.830952,-0.6274997886447022,0.1224955996942221,-0.7499953883389243
12,36,0.1,8.0,3,sext,6.0,-0.0946927386155553,0.0934905080759621,-0.1881832466915174
12,36,0.1,8.0,3,sext,6.082763,-0.1739502589878625,0.1007674539584551,-0.2747177129463176
12,36,0.1,8.0,3,sext,6.324555,0.0345302315224066,-0.0122225842646949,0.0467528157871016
12,36,0.1,8.0,3,sext,6.403124,-0.0459265756592476,0.0472187907292886,-0.0931453663885362
12,36,0.1,8.0,3,sext,6.708204,0.0652105518227217,-0.0841887964600278,0.1493993482827496
12,36,0.1,8.0,3,sext,7.071068,-0.2337275937015852,-0.0213820940773379,-0.2123454996242472
12,36,0.1,8.0,3,sext,7.211103,0.3760955488843604,0.1061371772781764,0.2699583716061839
12,36,0.1,8.0,3,sext,7.81025,-0.1290821274552514,-0.0410531379736923,-0.0880289894815591
12,36,0.1,8.0,3,sext,8.485281,0.0837545835849543,0.0272189165494952,0.0565356670354591
12,36,0.1,8.0,3,d,0.0,115.09715419043587,121.819397573957,-6.7222433835211035
12,36,0.1,8.0,3,d,1.0,4.346392763350558,0.9509997893492944,3.3953929740012634
12,36,0.1,8.0,3,d,1.414214,62.47897361657567,64.04754423166013,-1.5685706150844538
12,36,0.1,8.0,3,d,2.0,-9.6889153750734,-6.916721311419527,-2.772194063653874
12,36,0.1,8.0,3,d,2.236068,1.856477391491364,0.9581615543582844,0.8983158371330796
12,36,0.1,8.0,3,d,2.828427,4.0561934427695725,4.134741935244625,-0.0785484924750523
12,36,0.1,8.0,3,d,3.0,0.1061710694984115,0.2548674741928586,-0.1486964046944471
12,36,0.1,8.0,3,d,3.162278,-0.1125300934829907,-0.1883462026578119,0.0758161091748212
12,36,0.1,8.0,3,d,3.605551,1.468478804772254,1.4197805891120263,0.0486982156602275
12,36,0.1,8.0,3,d,4.0,-0.2042225967967965,0.3973270032629809,-0.6015496000597774
12,36,0.1,8.0,3,d,4.123106,0.016476702625258,0.4642744772684202,-0.4477977746431622
12,36,0.1,8.0,3,d,4.242641,-0.5163306111678728,-0.137824459807368,-0.3785061513605047
12,36,0.1,8.0,3,d,4.472136,0.5919931293522697,0.4751223813074645,0.1168707480448051
12,36,0.1,8.0,3,d,5.0,-0.7444111396480483,0.3276302139170889,-1.0720413535651372
12,36,0.1,8.0,3,d,5.09902,1.1020532434418926,0.0809838510480753,1.0210693923938172
12,36,0.1,8.0,3,d,5.385165,1.1605194431401302,0.2102575343594843,0.950261908780646
12,36,0.1,8.0,3,d,5.656854,0.1570407806811642,0.0879156243925625,0.0691251562886017
12,36,0.1,8.0,3,d,5.830952,0.2952657755840512,0.0737234133355782,0.2215423622484729
12,36,0.1,8.0,3,d,6.0,0.4546480985892406,0.4322693735370378,0.0223787250522027
12,36,0.1,8.0,3,d,6.082763,0.5129007074817377,0.5747796084298968,-0.0618789009481591
12,36,0.1,8.0,3,d,6.324555,0.6109323268448386,0.0538536705863007,0.5570786562585378
12,36,0.1,8.0,3,d,6.403124,-0.0715283764646327,-0.1567146170764221,0.0851862406117894
12,36,0.1,8.0,3,d,6.708204,0.4666454388744564,0.1930970615903934,0.273548377284063
12,36,0.1,8.0,3,d,7.071068,0.4886417683183215,0.017578151377784,0.4710636169405375
12,36,0.1,8.0,3,d,7.211103,0.8407694523919733,0.1310440900899172,0.7097253623020561
12,36,0.1,8.0,3,d,7.81025,-0.147448183379991,-0.1210249862885838,-0.0264231970914072
12,36,0.1,8.0,3,d,8.485281,0.2798502544605133,0.0211267329815774,0.2587235214789359
12,36,0.1,8.0,3,dxy,0.0,100.646481804081,104.47962787407477,-3.8331460699937594
12,36,0.1,8.0,3,dxy,1.0,1.6272353985420402,1.5978259745013512,0.029409424040689
12,36,0.1,8.0,3,dxy,1.414214,7.2036432996905955,6.965407600416116,0.2382356992744796
12,36,0.1,8.0,3,dxy,2.0,17.06560959879122,11.441333178702964,5.624276420088256
12,36,0.1,8.0,3,dxy,2.236068,-0.5612700578915102,0.7229866514065707,-1.2842567092980808
12,36,0.1,8.0,3,dxy,2.828427,9.747810664647018,11.93510670102338,-2.187296036376363
12,36,0.1,8.0,3,dxy,3.0,-0.6443034123806021,-0.2120912914196534,-0.4322121209609486
12,36,0.1,8.0,3,dxy,3.162278,5.178655807475954,2.8205613243336094,2.3580944831423443
12,36,0.1,8.0,3,dxy,3.605551,1.760682658047438,2.199728010320155,-0.4390453522727169
12,36,0.1,8.0,3,dxy,4.0,0.3876695177878811,-0.2478286505183941,0.6354981683062753
12,36,0.1,8.0,3,dxy,4.123106,-0.4242918569835863,-0.1839263304892011,-0.2403655264943851
12,36,0.1,8.0,3,dxy,4.242641,0.2392273281324677,-0.0656948889491979,0.3049222170816656
12,36,0.1,8.0,3,dxy,4.472136,1.8132182324418136,1.2440927086699174,0.5691255237718964
12,36,0.1,8.0,3,dxy,5.0,0.783896755002149,1.3779733625531407,-0.5940766075509918
12,36,0.1,8.0,3,dxy,5.09902,0.077139341162647,0.0226562626457794,0.0544830785168675
12,36,0.1,8.0,3,dxy,5.385165,0.9313486131384476,0.8075023169616925,0.1238462961767551
12,36,0.1,8.0,3,dxy,5.656854,0.0121007452702224,0.0796865433241462,-0.0675857980539237
12,36,0.1,8.0,3,dxy,5.830952,-0.0644696073754476,-0.0879130069400951,0.0234433995646474
12,36,0.1,8.0,3,dxy,6.0,-0.0987759380450865,0.0737508730748994,-0.172526811119986
12,36,0.1,8.0,3,dxy,6.082763,0.0702301193093123,0.0033878460646881,0.0668422732446241
12,36,0.1,8.0,3,dxy,6.324555,-0.2786031796886935,-0.1593468838148188,-0.1192562958738747
12,36,0.1,8.0,3,dxy,6.403124,1.414024340365404,0.5920734963219905,0.8219508440434136
12,36,0.1,8.0,3,dxy,6.708204,0.9672277764169644,0.3303200184723579,0.6369077579446065
12,36,0.1,8.0,3,dxy,7.071068,0.2828232017814448,0.0846432081060145,0.1981799936754302
12,36,0.1,8.0,3,dxy,7.211103,1.0271135577805208,0.4971450400962551,0.5299685176842657
12,36,0.1,8.0,3,dxy,7.81025,0.5225626996255525,0.2497606765281293,0.2728020230974231
12,36,0.1,8.0,3,dxy,8.485281,0.0885420203290921,0.3739979759289523,-0.2854559555998601
12,36,0.1,8.0,4,son,0.0,8.982294655889664,21.79486412446292,-12.812569468573257
12,36,0.1,8.0,4,son,1.0,-0.685674042073712,0.6957411371409626,-1.3814151792146747
12,36,0.1,8.0,4,son,1.414214,0.6490326636685315,4.491248269457651,-3.84221560578912
12,36,0.1,8.0,4,son,2.0,-0.1438525381528116,0.1464851763021542,-0.2903377144549659
12,36,0.1,8.0,4,son,2.236068,0.0690449349557025,0.1125617701107969,-0.0435168351550943
12,36,0.1,8.0,4,son,2.828427,0.0208981156203321,0.6602269036438795,-0.6393287880235473
12,36,0.1,8.0,4,son,3.0,0.0123229503865391,0.0336531215154544,-0.0213301711289153
12,36,0.1,8.0,4,son,3.162278,-0.0501267943540106,0.2523312325757758,-0.3024580269297864
12,36,0.1,8.0,4,son,3.605551,0.0707743146279061,0.4118663176682391,-0.3410920030403329
12,36,0.1,8.0,4,son,4.0,-0.0021335607219588,0.0483048692451454,-0.0504384299671043
12,36,0.1,8.0,4,son,4.123106,-0.006266747623555,-0.00911013812927,0.0028433905057149
12,36,0.1,8.0,4,son,4.242641,-0.0094334999194929,0.0409083410645828,-0.0503418409840757
12,36,0.1,8.0,4,son,4.472136,0.0042256432155349,0.0815121440630426,-0.0772865008475077
12,36,0.1,8.0,4,son,5.0,-0.0062394946968115,0.1267157579117958,-0.1329552526086074
12,36,0.1,8.0,4,son,5.09902,-0.0011167550512649,-0.0420903189685686,0.0409735639173037
12,36,0.1,8.0,4,son,5.385165,-0.0151265017175812,0.0626264435326811,-0.0777529452502623
12,36,0.1,8.0,4,son,5.656854,0.0298393669698554,-0.0005863897890863,0.0304257567589418
12,36,0.1,8.0,4,son,5.830952,-0.0143598907252222,-0.0421627747263179,0.0278028840010956
12,36,0.1,8.0,4,son,6.0,0.0075855716386802,0.0635775526345242,-0.055991980995844
12,36,0.1,8.0,4,son,6.082763,0.0188815764049093,0.022176455594754,-0.0032948791898447
12,36,0.1,8.0,4,son,6.324555,0.0102077429334541,0.045450140088325,-0.0352423971548709
12,36,0.1,8.0,4,son,6.403124,0.0021797533662769,0.0506257001739972,-0.0484459468077203
12,36,0.1,8.0,4,son,6.708204,0.0093336001483392,0.0069027920286797,0.0024308081196594
12,36,0.1,8.0,4,son,7.071068,-0.0201661048495742,0.0171677319183599,-0.0373338367679342
12,36,0.1,8.0,4,son,7.211103,0.011607401545335,0.0568116958981488,-0.0452042943528138
12,36,0.1,8.0,4,son,7.81025,-0.0063210378795545,0.0109526178984597,-0.0172736557780143
12,36,0.1,8.0,4,son,8.485281,0.0012061647953706,0.0480130491466014,-0.0468068843512307
12,36,0.1,8.0,4,sext,0.0,40.389630344589825,47.33561477697404,-6.945984432384215
12,36,0.1,8.0,4,sext,1.0,3.61779255725231,7.131321177790047,-3.5135286205377367
12,36,0.1,8.0,4,sext,1.414214,-8.138054450442251,-10.609295943980564,2.4712414935383133
12,36,0.1,8.0,4,sext,2.0,-3.0058748733516545,-1.2469704198461342,-1.7589044535055205
12,36,0.1,8.0,4,sext,2.236068,0.6168385282215765,-0.3574396431302079,0.9742781713517844
12,36,0.1,8.0,4,sext,2.828427,-0.2503534582825019,-0.7662221773695113,0.5158687190870094
12,36,0.1,8.0,4,sext,3.0,-0.2853877683265753,-0.0466315935905027,-0.2387561747360725
12,36,0.1,8.0,4,sext,3.162278,-1.2059585181010948,-0.527555962983741,-0.6784025551173538
