L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,37,0.5,4.0,4,0.74,39.09367014943237,-15.561787288858298,5.7559463838389915,-8.491082959109889,212.89584842601,26.303243249467336,21.498669550494498,-1.9985790217822461,245.33575897676536,2.166788392195381,109.09980116321272,-0.7242309395150169,219.21261257475734,21.32471349782211,30.866832558645264,-2.203538888204321
10,37,0.5,4.0,5,0.74,38.98988308045766,-15.502471029449552,5.734215766313211,-8.457181934304055,213.01563260154194,26.49081421181963,21.42912900168968,-1.99948913493308,244.20076034140865,1.9966689311160188,108.3191582112473,-0.5876259909672549,219.49571628620416,21.619948503206768,30.88676264495773,-2.2289792876155787
10,37,0.5,4.0,6,0.74,39.032989444440666,-15.566113590779,5.739707186958827,-8.472582770361377,212.6505313243734,26.11246530099711,21.36429754625727,-2.1408793118827427,245.10245132201734,2.360900058307871,109.62316634082318,0.7244652247007768,218.83382963973776,20.950395978189395,30.973519718095293,-2.1234744318420224
10,37,0.6,4.0,1,0.74,40.08904774425577,-15.666466588886186,6.017398067090518,-9.054178386189225,207.22906992697213,24.0719740172974,21.25202767372881,-2.2477912706243415,252.20341471461134,2.438117870266892,117.14831621209694,0.6309419259559542,221.1721930620741,23.23010428932934,29.571229301028957,-2.2200648309318796
10,37,0.6,4.0,2,0.74,40.08849397958652,-15.579362007154106,6.031974083169519,-8.965408857492097,207.29434341712886,24.216352961433557,21.46708591539121,-2.0756062291410777,252.0733413084391,3.2381086796955416,117.31696855775981,1.6799073683845975,220.24578762728265,22.21278479236774,29.363741011081498,-2.4163282948571
10,37,0.6,4.0,3,0.74,40.124626635210014,-15.65996786870154,6.010180960538318,-9.036041015744614,207.5817762669298,24.463796336438065,21.39333574534222,-2.1739097232753366,252.07893133798652,2.638666484247105,116.16445712052496,-0.014841499061257712,220.43140347678082,22.28486810716085,29.225164049286242,-2.625041499023768
10,37,0.6,4.0,4,0.74,40.09837971061084,-15.548839687899507,6.016080334653776,-8.93859943296208,207.350415523301,24.182430141121916,21.325970627564015,-2.124479018846323,250.96818194060853,2.434134229896604,116.61110635803357,1.166360325755623,220.22116256373107,22.143092650760206,29.228381879128868,-2.532325842041245
10,37,0.6,4.0,5,0.74,40.131084962019706,-15.591909903140888,6.0246854675357895,-8.954622296965145,207.33057299639722,24.20593343708786,21.224789916872464,-2.2717669984852673,252.0308501126495,2.3801133290192347,115.80399398778157,-0.15237038077382498,220.501122444045,22.577944890493434,29.364968275509717,-2.4060260138493543
10,37,0.6,4.0,6,0.74,40.16857606154702,-15.577607654477536,6.053260120859942,-8.996975010989221,207.16629912528688,24.122195945655765,21.31363628204867,-2.2037794562423825,251.49631460822707,1.898830595789552,116.95241194099094,0.44774953999435374,220.36235438073314,22.41243646148628,29.35489061496425,-2.4519605643068516
10,37,0.7,4.0,1,0.74,41.159532297172596,-15.598672837702333,6.319419270936625,-9.494306071812478,201.98618475785014,22.358014138501026,21.289611517953972,-2.255776391880653,257.7813370651314,2.944637262079037,123.14252439728887,1.1029662775704705,221.07696145298172,22.40153754570001,27.940019303995747,-2.990801290805095
10,37,0.7,4.0,2,0.74,41.195237327814816,-15.540174004774546,6.336192844636955,-9.422262866720386,202.04046265852668,22.329848990620782,20.833318074847114,-2.625753337519167,256.8139399296034,2.539697247062713,123.26537878911445,1.5959825199743816,221.5307377950196,22.712219874787095,28.064971724474947,-2.7823384685561807
10,37,0.7,4.0,3,0.74,41.11045997736094,-15.440785342180376,6.28521321408439,-9.387500604899701,201.6255095706175,22.085444204241213,21.127180202439934,-2.288354349143321,255.69210304257936,1.6547995428182503,121.85912295015846,0.3673404686955011,220.98531876572582,22.46064717319673,27.994998952731986,-2.8466105515286473
