L,nup,delta,U,seed,apx,apy,chi_son_full,chi_son_vertex,chi_sext_full,chi_sext_vertex,chi_d_full,chi_d_vertex,chi_dxy_full,chi_dxy_vertex,n
12,72,0.5,4.0,6,-1,1,4.463194778078853,-4.704139123800346,27.130062729109216,3.2204715866221902,34.0308893250874,2.214012679107222,32.94441559193268,3.9463730982033223,1.0
12,72,0.6,4.0,1,-1,1,4.551184239352277,-4.596664358189408,26.16868923292165,2.8716673221344813,32.0079856402588,1.743744617279549,31.531113449786226,3.4904617727930267,1.0
12,72,0.6,4.0,2,-1,1,4.5479616457296945,-4.5896526627467376,26.124219338293575,2.844333172085922,32.458425322007656,2.0338819928598424,31.492402450432092,3.516216058252776,1.0
12,72,0.6,4.0,3,-1,1,4.548321189351386,-4.592021810970589,26.10869032495876,2.825156061245694,32.10790394113845,1.7599418570360723,31.507091906892537,3.492854354728057,1.0
12,72,0.6,4.0,4,-1,1,4.5446437774611566,-4.576621293353599,26.16355691859466,2.9119468430003925,31.891853784213037,1.667930406520585,31.492439413365304,3.5154422331199333,1.0
12,72,0.6,4.0,5,-1,1,4.555148563997623,-4.589860085525477,26.1170855547217,2.852064489301731,32.1667695261126,1.82105520450469,31.520268729788334,3.519956872868138,1.0
12,72,0.6,4.0,6,-1,1,4.554824100590518,-4.581603631088868,26.104999803726617,2.844632338666325,31.68679413824386,1.3911933617443657,31.51816924264707,3.526898156153777,1.0
12,72,0.7,4.0,1,-1,1,4.608117435108734,-4.450875538094577,25.29816792616771,2.62324923213581,31.210817317627164,1.948709870398612,30.064927496184556,3.064715945257333,1.0
12,72,0.7,4.0,2,-1,1,4.60486076493819,-4.445556705220338,25.26804472542606,2.6070515688442812,31.22660448628971,1.9849782184706384,30.051558642843823,3.098209307123354,1.0
12,72,0.7,4.0,3,-1,1,4.610880717089346,-4.44381288317524,25.292241634278515,2.6121101031907488,30.68230589280988,1.5395754998558324,30.08741822253132,3.0676521772365315,1.0
12,72,0.7,4.0,4,-1,1,4.615498223738734,-4.462006861811865,25.31664359214179,2.625365013348646,30.668133759027604,1.4680129862741151,30.1230204426083,3.1103318958171124,1.0
12,72,0.7,4.0,5,-1,1,4.609469808454625,-4.442471402870832,25.295200791915267,2.5849068958887194,30.75963294754219,1.5515086305625947,30.058249826759095,3.0904014237675645,1.0
12,72,0.7,4.0,6,-1,1,4.6123954192926835,-4.4484372488551855,25.300690450918744,2.6176960173634995,31.088342871306217,1.8168904780464004,30.086111092392503,3.0947104885738064,1.0
12,72,0.7,6.0,1,-1,-1,2.70023906912691,-2.978894746989858,20.27082545010547,2.666672142978566,16.851281920893094,1.1056784997960496,21.41242114772791,3.1760542672222267,1.0
12,72,0.7,6.0,2,-1,-1,2.7168107876005587,-3.038481033812124,20.169893627928225,2.602429981065118,16.925003851089947,1.1856369374180626,21.740135199897782,3.3257980239735083,1.0
12,72,0.7,6.0,3,-1,-1,2.711528060496865,-3.0636244225547182,20.208283712749605,2.6696182926697363,16.99679716542632,1.367939512412538,21.544973299032648,3.378335310130254,1.0
12,72,0.7,6.0,4,-1,-1,2.708156679387028,-3.028591142815272,19.998419491567187,2.527188791467975,16.74135601704138,1.1182627812900334,21.620455623116182,3.4251901830576443,1.0
12,72,0.7,6.0,5,-1,-1,2.7054213463545733,-2.972989178994208,20.237358460416196,2.651393210246516,16.950889464259667,1.2165960413994894,21.5005903818633,3.285540820002447,1.0
12,72,0.7,6.0,6,-1,-1,2.703238812381098,-2.9496128990254653,20.129156250445412,2.541725723176373,16.94008575869612,1.2590179377879458,21.439769071404505,3.1841909891224582,1.0
