L,U,n,delta,seed,qx,qy,kind,S_peak,S_pipi,m_peak,m_pipi
12,4.0,0.5555555555555556,0.0,4,0.5,1.0,spiral,0.18331221371962025,0.1550942342418518,0.03567914634858897,0.032818337760255216
12,4.0,0.5555555555555556,0.0,5,0.5,1.0,spiral,0.18089273045988866,0.15062321166260745,0.03544290503164999,0.03234183862174156
12,4.0,0.5555555555555556,0.0,6,0.5,1.0,spiral,0.19251266007122486,0.1507534752790462,0.03656355388521251,0.03235582071099828
12,4.0,0.5555555555555556,0.1,1,1.0,0.5,spiral,0.18644496808032823,0.1499458112473102,0.03598272811752962,0.03226903091021016
12,4.0,0.5555555555555556,0.1,2,0.5,1.0,spiral,0.18381984497357534,0.1510462709521227,0.03572851383986443,0.03238722645067834
12,4.0,0.5555555555555556,0.1,3,1.0,1.5,spiral,0.18272723887120837,0.14998488363407034,0.03562217229237762,0.03227323491537944
12,4.0,0.5555555555555556,0.1,4,1.5,1.0,spiral,0.18555552658012503,0.1530022310093809,0.03589679715093413,0.032596249678769805
12,4.0,0.5555555555555556,0.1,5,0.5,1.0,spiral,0.18420485560615674,0.15163477864705074,0.03576591095098608,0.03245025879958548
12,4.0,0.5555555555555556,0.1,6,1.0,1.5,spiral,0.1857922867834551,0.15010444148931765,0.03591969117035938,0.03228609537845863
12,4.0,0.5555555555555556,0.2,1,1.5,1.0,spiral,0.18882786100747279,0.14883089922880963,0.03621193988630921,0.03214883996835932
12,4.0,0.5555555555555556,0.2,2,0.5,1.0,spiral,0.19073362644852052,0.1502439226679037,0.036394217570366455,0.03230109245958509
12,4.0,0.5555555555555556,0.2,3,1.0,0.5,spiral,0.18507935050124036,0.1490644836315983,0.03585070804558432,0.03217405826468636
12,4.0,0.5555555555555556,0.2,4,1.0,0.5,spiral,0.18383980288845242,0.15010961286505706,0.03573045336735143,0.03228665153153005
12,4.0,0.5555555555555556,0.2,5,0.5,1.0,spiral,0.18481109898098252,0.14611680654672787,0.03582471785778859,0.031854356773656375
12,4.0,0.5555555555555556,0.2,6,1.0,0.5,spiral,0.1805583907608124,0.14808645914337173,0.03541013574694049,0.032068336228991315
12,4.0,0.5555555555555556,0.3,1,1.0,0.5,spiral,0.18274026197127097,0.14207986810094236,0.03562344167851718,0.03141123605815264
12,4.0,0.5555555555555556,0.3,2,0.5,1.0,spiral,0.18435370264486722,0.14388996083782796,0.03578035838480257,0.03161069184867018
12,4.0,0.5555555555555556,0.3,3,0.5,1.0,spiral,0.18468192255134036,0.14540703184454595,0.03581219556311752,0.03177689497852195
12,4.0,0.5555555555555556,0.3,4,1.0,0.5,spiral,0.1851406174224437,0.14380758628883733,0.03585664139459109,0.03160164226226987
12,4.0,0.5555555555555556,0.3,5,1.0,0.5,spiral,0.18952577944428844,0.14578726903640726,0.036278798851958866,0.03181841590228222
12,4.0,0.5555555555555556,0.3,6,1.0,1.5,spiral,0.1836237588354672,0.1431023327732352,0.0357094524168737,0.03152405747701481
12,4.0,0.5555555555555556,0.4,1,1.0,0.3333333333333333,spiral,0.17447303290331068,0.13451419279556026,0.0348083076872572,0.030563480476837997
12,4.0,0.5555555555555556,0.4,2,1.0,0.5,spiral,0.17080002865379929,0.13295884744732417,0.034439966755149876,0.03038626876560047
12,4.0,0.5555555555555556,0.4,3,1.0,1.6666666666666667,spiral,0.1747053127103287,0.13578641425985868,0.03483147051541424,0.030707673473220135
12,4.0,0.5555555555555556,0.4,4,1.0,0.3333333333333333,spiral,0.1703390483189035,0.13513439000113642,0.034393459520236744,0.03063385812947466
12,4.0,0.5555555555555556,0.4,5,1.0,0.5,spiral,0.17240995721010474,0.134010305209806,0.034601898351313276,0.030506181660649397
12,4.0,0.5555555555555556,0.4,6,1.0,0.5,spiral,0.17166774683700378,0.13367151786284073,0.034527338889820715,0.030467596387031594
12,4.0,0.5555555555555556,0.5,1,1.0,0.0,stripe,0.1751240843653629,0.12770569268144794,0.03487319134750166,0.02977994439325921
12,4.0,0.5555555555555556,0.5,2,1.0,0.0,stripe,0.1809185389315044,0.1272761438834072,0.03544543331065218,0.02972981853798369
12,4.0,0.5555555555555556,0.5,3,0.16666666666666666,1.0,spiral,0.17513470658277738,0.12742926000177943,0.034874248954754224,0.02974769598942116
12,4.0,0.5555555555555556,0.5,4,0.0,1.0,stripe,0.1859915197670012,0.12714614731245125,0.03593894511751466,0.029714632024248035
12,4.0,0.5555555555555556,0.5,5,1.0,0.0,stripe,0.18166830492676772,0.12824376164774157,0.03551880418708281,0.029842615135227617
12,4.0,0.5555555555555556,0.5,6,0.0,1.0,stripe,0.17573254748830436,0.12781670229138598,0.03493372171860915,0.02979288485753981
12,4.0,0.5555555555555556,0.6,1,1.0,0.16666666666666666,spiral,0.17630234263296318,0.10578563254852616,0.03499031042788878,0.02710391942604711
12,4.0,0.5555555555555556,0.6,2,1.0,0.16666666666666666,spiral,0.17991053706266327,0.1070529421493174,0.035346551877118486,0.02726578825873662
12,4.0,0.5555555555555556,0.6,3,1.0,0.16666666666666666,spiral,0.18071045320051562,0.1072897890980711,0.03542504344078294,0.027295933393963943
12,4.0,0.5555555555555556,0.6,4,0.16666666666666666,1.0,spiral,0.1807514045389638,0.10876432982274964,0.03542905710114422,0.0274828645885271
12,4.0,0.5555555555555556,0.6,5,0.0,1.0,stripe,0.17996129827571608,0.10430851745337263,0.035351537986710084,0.026914024309592013
12,4.0,0.5555555555555556,0.6,6,0.16666666666666666,1.0,spiral,0.17796521112677471,0.10570585094028681,0.03515493595092606,0.027093696855681162
12,4.0,0.5555555555555556,0.7,1,1.0,0.16666666666666666,spiral,0.16817771695223732,0.09149717967510293,0.03417456381825984,0.025207083946325558
12,4.0,0.5555555555555556,0.7,2,1.0,0.0,stripe,0.1699636248080213,0.0903786540389974,0.03435553740018781,0.025052535638882583
12,4.0,0.5555555555555556,0.7,3,0.0,1.0,stripe,0.1716379563357067,0.09132351675935428,0.034524342894996514,0.02518315088718302
12,4.0,0.5555555555555556,0.7,4,1.0,0.16666666666666666,spiral,0.16942111577019842,0.091814512095612,0.03430066364054686,0.025250757977568716
12,4.0,0.5555555555555556,0.7,5,0.0,1.0,stripe,0.1704995540978606,0.09057459009772591,0.03440965970821483,0.025079677211080398
12,4.0,0.5555555555555556,0.7,6,1.0,0.16666666666666666,spiral,0.16661038884789353,0.09103728988857261,0.03401494655620501,0.025143655303157028
12,4.0,0.6666666666666666,0.0,1,0.6666666666666666,1.0,spiral,0.21856687377882564,0.20946495858684216,0.03895928018268505,0.03813945159495849
12,4.0,0.6666666666666666,0.0,2,1.0,1.3333333333333333,spiral,0.21919184629805888,0.2009439240348571,0.03901494071880766,0.037355641031961026
12,4.0,0.6666666666666666,0.0,3,0.6666666666666666,1.0,spiral,0.22376735406307152,0.2019807876221989,0.039420045139133594,0.0374518939239058
12,4.0,0.6666666666666666,0.0,4,1.0,0.8333333333333334,spiral,0.2198479006018846,0.2061366004042377,0.03907328412045156,0.037835223925250835
12,4.0,0.6666666666666666,0.0,5,0.6666666666666666,1.0,spiral,0.21961372162957749,0.19963560996995913,0.03905246841230767,0.037233834110512454
12,4.0,0.6666666666666666,0.0,6,1.0,0.6666666666666666,spiral,0.22362799107554715,0.20619826191124715,0.03940776776533854,0.037840882315079025
12,4.0,0.6666666666666666,0.1,1,0.6666666666666666,1.0,spiral,0.22647397260395885,0.2052902708614852,0.039657734691492724,0.03775747450482535
12,4.0,0.6666666666666666,0.1,2,0.6666666666666666,1.0,spiral,0.22324540698885129,0.20059532902593064,0.03937404381456732,0.03732322491741073
12,4.0,0.6666666666666666,0.1,3,0.6666666666666666,1.0,spiral,0.2182043780001636,0.2065821272712462,0.03892695955962515,0.0378760888430989
12,4.0,0.6666666666666666,0.1,4,0.6666666666666666,1.0,spiral,0.22255286444013742,0.2127641859534412,0.03931292412243727,0.03843864031311617
12,4.0,0.6666666666666666,0.1,5,0.6666666666666666,1.0,spiral,0.22666272642560145,0.2005590057674514,0.039674257539226855,0.03731984557022013
12,4.0,0.6666666666666666,0.1,6,0.6666666666666666,1.0,spiral,0.22025596531042826,0.20595930937344153,0.039109529716627275,0.03781895003513464
12,4.0,0.6666666666666666,0.2,1,0.6666666666666666,1.0,spiral,0.22646029013744232,0.19156277773778987,0.039656536708747504,0.03647323769044285
12,4.0,0.6666666666666666,0.2,2,1.0,0.6666666666666666,spiral,0.2298583626930384,0.18909860006454807,0.03995295520750332,0.03623789070393685
12,4.0,0.6666666666666666,0.2,3,0.6666666666666666,1.0,spiral,0.23413187331895585,0.19076779561430096,0.04032264608054875,0.03639747736358449
12,4.0,0.6666666666666666,0.2,4,0.6666666666666666,1.0,spiral,0.23042620494544117,0.197289510087862,0.04000227467017077,0.03701440317331646
12,4.0,0.6666666666666666,0.2,5,1.0,0.6666666666666666,spiral,0.23825224418424445,0.1886284983081678,0.04067590777722972,0.036192818723333145
12,4.0,0.6666666666666666,0.2,6,1.0,0.6666666666666666,spiral,0.24013308878408685,0.19328982954816315,0.04083614690851643,0.03663728269090593
12,4.0,0.6666666666666666,0.3,1,0.6666666666666666,1.0,spiral,0.20581703896250217,0.17490309901039175,0.0378058856898652,0.03485118153289543
12,4.0,0.6666666666666666,0.3,2,0.6666666666666666,1.0,spiral,0.20454759903986894,0.16897304494276044,0.037689115640684216,0.03425527584494999
12,4.0,0.6666666666666666,0.3,3,0.6666666666666666,1.0,spiral,0.21014719127240097,0.16918015742667605,0.038201511684058116,0.03427626298696981
12,4.0,0.6666666666666666,0.3,4,0.6666666666666666,1.0,spiral,0.20703440006885881,0.16854235637196588,0.037917527469062046,0.03421159204656916
12,4.0,0.6666666666666666,0.3,5,0.6666666666666666,1.0,spiral,0.20760605142086835,0.1713619234482106,0.037969839220395665,0.034496570224867865
12,4.0,0.6666666666666666,0.3,6,0.6666666666666666,1.0,spiral,0.20969721195127936,0.16945777656050667,0.03816059012319583,0.034304374575315
12,4.0,0.6666666666666666,0.4,1,1.0,1.8333333333333333,spiral,0.19270617963188935,0.15669928242200468,0.03658192666542848,0.03298771682405318
12,4.0,0.6666666666666666,0.4,2,1.0,0.0,stripe,0.19661407794530844,0.1545045527045683,0.03695098836684702,0.03275588928224379
12,4.0,0.6666666666666666,0.4,3,0.5,0.8333333333333334,other,0.18963063656490878,0.1550259539896546,0.03628883327677599,0.032811112826726205
12,4.0,0.6666666666666666,0.4,4,0.8333333333333334,1.6666666666666667,other,0.19108314490768344,0.15793303542936318,0.03642754842260367,0.033117324627476914
12,4.0,0.6666666666666666,0.4,5,1.0,0.0,stripe,0.1925883391844925,0.15356147770369244,0.036570739972203614,0.03265576749549896
12,4.0,0.6666666666666666,0.4,6,1.0,0.0,stripe,0.19719234304435446,0.1555346828952531,0.03700528707011135,0.03286490475492617
12,4.0,0.6666666666666666,0.5,1,0.16666666666666666,1.1666666666666667,other,0.1945940886353634,0.13444598812313238,0.036760683314454035,0.030555730973084744
12,4.0,0.6666666666666666,0.5,2,0.0,1.0,stripe,0.1977433603410343,0.1337683297313358,0.03705695319566992,0.03047862749937056
12,4.0,0.6666666666666666,0.5,3,0.0,1.0,stripe,0.2124924688376224,0.13431223548529206,0.03841408784164621,0.030540528114895958
12,4.0,0.6666666666666666,0.5,4,0.0,1.0,stripe,0.20538986334367165,0.13869258766396209,0.037766632037317865,0.031034544783009557
12,4.0,0.6666666666666666,0.5,5,1.0,0.0,stripe,0.19461139260826088,0.13244896452507096,0.03676231772105826,0.030327948758011123
12,4.0,0.6666666666666666,0.5,6,0.0,1.0,stripe,0.1973641179506809,0.133914599019507,0.03702140127595502,0.030495286409394827
12,4.0,0.6666666666666666,0.6,1,1.0,0.16666666666666666,spiral,0.20119470594310457,0.1141089932740013,0.03737894404525396,0.028150018905904607
12,4.0,0.6666666666666666,0.6,2,1.0,0.16666666666666666,spiral,0.20208642100391622,0.11468783280201308,0.03746168607575354,0.02822132674675861
12,4.0,0.6666666666666666,0.6,3,0.16666666666666666,1.0,spiral,0.20572084938737692,0.11716795587847614,0.03779705027690074,0.028524837602818976
12,4.0,0.6666666666666666,0.6,4,1.0,1.8333333333333333,spiral,0.20239291079363234,0.1176826501644965,0.03749008302145756,0.02858742076757427
12,4.0,0.6666666666666666,0.6,5,1.0,0.16666666666666666,spiral,0.20609759029501765,0.11604367034624877,0.03783164371181382,0.028387652630130406
12,4.0,0.6666666666666666,0.6,6,0.16666666666666666,1.0,spiral,0.20417366758833358,0.11565291365463337,0.03765465033147499,0.02833981710796193
12,4.0,0.6666666666666666,0.7,1,0.0,1.0,stripe,0.20856472163660938,0.10901712618314278,0.038057405619359476,0.027514784685180163
12,4.0,0.6666666666666666,0.7,2,1.0,0.0,stripe,0.20675215489375337,0.10969337618449182,0.03789167261323843,0.027599991971679064
12,4.0,0.6666666666666666,0.7,3,1.0,0.16666666666666666,spiral,0.2080447721458393,0.10874150343979827,0.038009937675874766,0.027479980521154735
12,4.0,0.6666666666666666,0.7,4,0.0,1.0,stripe,0.20555230561006993,0.10766895557110238,0.037781563847154295,0.027344123323940695
12,4.0,0.6666666666666666,0.7,5,0.16666666666666666,1.0,spiral,0.21274291136827134,0.10794308878246697,0.03843671849867427,0.027378911286089814
12,4.0,0.6666666666666666,0.7,6,1.0,1.8333333333333333,spiral,0.20527277528810153,0.1080713205205129,0.0377558655568264,0.027395168942579103
12,4.0,0.7777777777777778,0.0,1,0.8333333333333334,1.0,spiral,0.27835265757915195,0.2622662061598896,0.04396594780647733,0.04267661067063043
12,4.0,0.7777777777777778,0.0,2,0.8333333333333334,1.0,spiral,0.2859055278158855,0.27221752759049217,0.044558445375450235,0.0434787246496053
12,4.0,0.7777777777777778,0.0,3,1.0,0.8333333333333334,spiral,0.2858096093044624,0.2773348323229988,0.044550970286888376,0.043885491173921945
12,4.0,0.7777777777777778,0.0,4,0.8333333333333334,1.0,spiral,0.30283040475825285,0.28024250684621677,0.04585835716564988,0.04411494667077582
12,4.0,0.7777777777777778,0.0,5,0.8333333333333334,1.0,spiral,0.2893809459628526,0.27475180063250554,0.04482844970016039,0.043680643487745356
12,4.0,0.7777777777777778,0.0,6,1.0,0.8333333333333334,spiral,0.2869733280542809,0.25680521160639413,0.044641576290609226,0.04222996004076257
12,4.0,0.7777777777777778,0.1,1,0.8333333333333334,1.0,spiral,0.29043744207061856,0.2556517499802129,0.04491020686932941,0.04213501364497927
12,4.0,0.7777777777777778,0.1,2,1.1666666666666667,1.0,spiral,0.29200102056899196,0.262493704771214,0.04503093231393777,0.04269511622890956
12,4.0,0.7777777777777778,0.1,3,1.0,0.8333333333333334,spiral,0.2801741975224744,0.2607208202669869,0.04410956981723612,0.04255069038046358
12,4.0,0.7777777777777778,0.1,4,1.0,0.8333333333333334,spiral,0.2793358478570891,0.2638131725035468,0.04404352707022158,0.04280228872576231
12,4.0,0.7777777777777778,0.1,5,1.0,0.8333333333333334,spiral,0.27773177409501393,0.2605580273585325,0.043916885996844304,0.042537404076240536
12,4.0,0.7777777777777778,0.1,6,1.0,0.8333333333333334,spiral,0.28365832672434255,0.27502338822968025,0.04438298650543097,0.04370222695108215
12,4.0,0.7777777777777778,0.2,1,0.8333333333333334,1.0,spiral,0.301216284559065,0.256625401086154,0.04573597876816889,0.04221517311199931
12,4.0,0.7777777777777778,0.2,2,1.0,0.8333333333333334,spiral,0.31235261405017517,0.26168590987249263,0.046573762735562164,0.04262937089617229
12,4.0,0.7777777777777778,0.2,3,0.8333333333333334,1.0,spiral,0.2883726699529111,0.2596159089619072,0.044750284756458314,0.04246043165913309
12,4.0,0.7777777777777778,0.2,4,1.0,0.8333333333333334,spiral,0.29124246905447,0.2686157374908801,0.04497240427430579,0.043190126949441694
12,4.0,0.7777777777777778,0.2,5,1.1666666666666667,1.0,spiral,0.2847485134318296,0.25554524512032917,0.0444681934888914,0.042126235979257194
12,4.0,0.7777777777777778,0.2,6,1.0,0.8333333333333334,spiral,0.28995957888658147,0.25482811707749264,0.044873245778663834,0.04206708573132958
12,4.0,0.7777777777777778,0.3,1,0.8333333333333334,1.0,spiral,0.2539019689661631,0.20728496158200488,0.041990571772965626,0.03794046520372456
12,4.0,0.7777777777777778,0.3,2,1.0,0.8333333333333334,spiral,0.2624936181773819,0.20712817817667267,0.04269510918658062,0.037926114040683016
12,4.0,0.7777777777777778,0.3,3,0.8333333333333334,1.0,spiral,0.26002613554676035,0.22982246966073777,0.04249396489394768,0.03994983570234066
12,4.0,0.7777777777777778,0.3,4,0.8333333333333334,1.0,spiral,0.26128155598353386,0.21769207022103781,0.042596422970545916,0.03888123567540126
12,4.0,0.7777777777777778,0.3,5,1.0,0.8333333333333334,spiral,0.26626860909746664,0.21020783721481412,0.04300101816442085,0.03820702353396687
12,4.0,0.7777777777777778,0.3,6,0.8333333333333334,1.0,spiral,0.26577375400057174,0.21164502756923026,0.042961041298464994,0.03833741170054954
12,4.0,0.7777777777777778,0.4,1,1.0,0.8333333333333334,spiral,0.22238095053401677,0.19466976543084485,0.03929773729473782,0.03676783065462979
12,4.0,0.7777777777777778,0.4,2,1.0,0.6666666666666666,spiral,0.2159208812384128,0.19317597226693808,0.03872273962616339,0.03662649051450729
12,4.0,0.7777777777777778,0.4,3,0.8333333333333334,1.0,spiral,0.22089936867850568,0.18912336667898672,0.0391666106984091,0.03624026370004113
12,4.0,0.7777777777777778,0.4,4,0.8333333333333334,1.0,spiral,0.22057709020115399,0.19508007533494523,0.0391380294422078,0.03680655845608991
12,4.0,0.7777777777777778,0.4,5,0.6666666666666666,1.1666666666666667,other,0.22735523326357193,0.18574061540588144,0.03973481831533376,0.03591469594418231
12,4.0,0.7777777777777778,0.4,6,0.6666666666666666,1.0,spiral,0.22148771424841102,0.18047040469234357,0.0392187343845397,0.03540150701950958
12,4.0,0.7777777777777778,0.5,1,0.5,1.5,other,0.22119570371283145,0.15441020552022316,0.03919287276767999,0.03274588667131245
12,4.0,0.7777777777777778,0.5,2,0.6666666666666666,1.5,other,0.21855759476018224,0.1512458658949942,0.03895845318699766,0.032408617884132025
12,4.0,0.7777777777777778,0.5,3,1.0,0.16666666666666666,spiral,0.20734526758735047,0.1564921623172833,0.03794598386626472,0.03296590856025898
12,4.0,0.7777777777777778,0.5,4,0.0,1.0,stripe,0.21728197858236217,0.15522421803383735,0.03884459587953235,0.032832087331881823
12,4.0,0.7777777777777778,0.5,5,0.5,1.5,other,0.23606906754154405,0.1486479383420284,0.040489116125127456,0.032129073276355474
12,4.0,0.7777777777777778,0.5,6,1.5,0.5,other,0.22818267246278645,0.1543597495813359,0.03980705832013569,0.032740536120014034
12,4.0,0.7777777777777778,0.6,1,0.5,1.5,other,0.22350342632496498,0.14541182307390013,0.039396790824338744,0.0317774185059467
12,4.0,0.7777777777777778,0.6,2,1.0,0.0,stripe,0.2159756114530202,0.14439761115051514,0.038727646908770716,0.03166640473033281
12,4.0,0.7777777777777778,0.6,3,1.0,0.0,stripe,0.22623448991377235,0.14576606084765678,0.03963676130340898,0.031816101449455764
12,4.0,0.7777777777777778,0.6,4,1.0,0.3333333333333333,spiral,0.210400114748759,0.1478154966118693,0.038224493560771906,0.032038984132601526
12,4.0,0.7777777777777778,0.6,5,1.0,0.0,stripe,0.21113865779794647,0.14553526271829637,0.03829152228826122,0.03179090352058016
12,4.0,0.7777777777777778,0.6,6,1.0,0.0,stripe,0.2123283263906682,0.14485432865335196,0.03839924825568676,0.03171644428164197
12,4.0,0.7777777777777778,0.7,1,1.0,0.0,stripe,0.21688082903842684,0.13439376824331128,0.03880872154970334,0.03054979635358012
12,4.0,0.7777777777777778,0.7,2,1.0,0.0,stripe,0.21372353439042388,0.13614556770734323,0.03852520228427893,0.030748257370150175
12,4.0,0.7777777777777778,0.7,3,1.0,0.0,stripe,0.21925550113914083,0.13950808362235573,0.0390206054130326,0.03112565077659195
12,4.0,0.7777777777777778,0.7,4,0.0,1.0,stripe,0.21882904839431044,0.1399563993926527,0.03898263933348964,0.031175622531502956
12,4.0,0.7777777777777778,0.7,5,0.0,1.0,stripe,0.2217676514300217,0.1311273703213084,0.039243510736562626,0.030176261172358967
12,4.0,0.7777777777777778,0.7,6,0.0,1.0,stripe,0.22311117173837064,0.1314368274452059,0.0393622044234316,0.030211847777771937
12,4.0,0.8888888888888888,0.0,1,1.0,1.0,Neel,0.4058780380881942,0.4058780380881942,0.05309046512061814,0.05309046512061814
12,4.0,0.8888888888888888,0.0,2,0.8333333333333334,1.0,spiral,0.44190622393640266,0.4089266550659831,0.055396689628357525,0.05328947774146615
12,4.0,0.8888888888888888,0.0,3,0.8333333333333334,1.0,spiral,0.4121388217520048,0.4089803428397416,0.05349836587275904,0.05329297580094799
12,4.0,0.8888888888888888,0.0,4,0.8333333333333334,1.0,spiral,0.4379299350760412,0.37277494119368343,0.05514689569408899,0.05087941498681544
12,4.0,0.8888888888888888,0.0,5,0.8333333333333334,1.0,spiral,0.37224273319056983,0.3705837750361625,0.05084308193343582,0.05072966033545986
12,4.0,0.8888888888888888,0.0,6,1.0,0.8333333333333334,spiral,0.43632963945772224,0.3608983541497369,0.05504604382404449,0.05006234683356628
12,4.0,0.8888888888888888,0.1,1,0.8333333333333334,1.0,spiral,0.4058910788768251,0.3716530255173251,0.0530913180073327,0.05080279311528804
12,4.0,0.8888888888888888,0.1,2,1.0,1.1666666666666667,spiral,0.3924185129541549,0.3271046018495925,0.052202763932397596,0.04766088265093938
12,4.0,0.8888888888888888,0.1,3,1.0,1.0,Neel,0.3705443717096538,0.3705443717096538,0.05072696327929815,0.05072696327929815
12,4.0,0.8888888888888888,0.1,4,0.8333333333333334,1.0,spiral,0.42049453793023905,0.3293370125551206,0.05403795849075798,0.04782324316886442
12,4.0,0.8888888888888888,0.1,5,0.8333333333333334,1.0,spiral,0.4173307680130084,0.33034810178889534,0.053834285854125245,0.047896597376021005
12,4.0,0.8888888888888888,0.1,6,1.0,0.8333333333333334,spiral,0.4010202935965075,0.3504878164433,0.05277180260305447,0.04933500957479525
12,4.0,0.8888888888888888,0.2,1,0.8333333333333334,1.0,spiral,0.3638270296012856,0.3313245819731596,0.05026506335869251,0.04796733422435925
12,4.0,0.8888888888888888,0.2,2,0.8333333333333334,1.0,spiral,0.3964312642966301,0.314108972557369,0.052468989803014315,0.04670452129533258
12,4.0,0.8888888888888888,0.2,3,0.8333333333333334,1.0,spiral,0.4098942102777531,0.3337964767895206,0.05335248420995301,0.04814593533016173
12,4.0,0.8888888888888888,0.2,4,1.0,1.1666666666666667,spiral,0.39352284441556534,0.340059420651678,0.052276165990474556,0.04859551167058067
12,4.0,0.8888888888888888,0.2,5,1.0,0.8333333333333334,spiral,0.38483641646688166,0.2918095095482608,0.05169598741056548,0.04501616295752535
12,4.0,0.8888888888888888,0.2,6,1.0,0.8333333333333334,spiral,0.39002860495885894,0.33813446737559255,0.052043558476347146,0.04845777567575316
12,4.0,0.8888888888888888,0.3,1,1.0,0.8333333333333334,spiral,0.3570322483819209,0.3001902124213589,0.0497934796310053,0.04565801411500618
12,4.0,0.8888888888888888,0.3,2,0.8333333333333334,1.0,spiral,0.34613802596289883,0.34305255493931935,0.049027913390323065,0.048808907069312964
12,4.0,0.8888888888888888,0.3,3,1.0,0.8333333333333334,spiral,0.34051008529411086,0.30819236124663935,0.04862770167402519,0.046262562951910044
12,4.0,0.8888888888888888,0.3,4,0.8333333333333334,1.0,spiral,0.35983291810164225,0.34012892583669274,0.049988395743804204,0.04860047766659786
12,4.0,0.8888888888888888,0.3,5,0.8333333333333334,1.0,spiral,0.3359178916591782,0.2962693816861485,0.048298686695624246,0.04535886089519186
12,4.0,0.8888888888888888,0.3,6,0.8333333333333334,1.0,spiral,0.3513301742896775,0.32300433559707714,0.049394259555252465,0.04736122532059946
12,4.0,0.8888888888888888,0.4,1,0.6666666666666666,1.0,spiral,0.2328091495615543,0.21206138120488882,0.04020858372647029,0.03837510235282123
12,4.0,0.8888888888888888,0.4,2,1.0,0.8333333333333334,spiral,0.23047366037008138,0.21153714573277888,0.04000639361836789,0.03832763958917417
12,4.0,0.8888888888888888,0.4,3,1.0,1.1666666666666667,spiral,0.22260376039948998,0.21925195157499103,0.03931741913222027,0.03902028955618537
12,4.0,0.8888888888888888,0.4,4,0.8333333333333334,0.8333333333333334,other,0.22792558459257034,0.21585125781011075,0.039784627177725664,0.03871649607242072
12,4.0,0.8888888888888888,0.4,5,0.6666666666666666,0.8333333333333334,other,0.22498080300303677,0.21373310513983088,0.03952678443183923,0.038526064872786564
12,4.0,0.8888888888888888,0.4,6,0.8333333333333334,1.0,spiral,0.22771683289353972,0.2090566863014549,0.03976640410062275,0.03810226428652375
12,4.0,0.8888888888888888,0.5,1,1.0,0.0,stripe,0.21488964556411702,0.1852710682540264,0.03863015927104583,0.03586927153780741
12,4.0,0.8888888888888888,0.5,2,1.0,0.0,stripe,0.2135060457018983,0.1887738367997737,0.03850559534573968,0.03620675934436346
12,4.0,0.8888888888888888,0.5,3,0.8333333333333334,1.5,other,0.21318975576860763,0.18237117630727456,0.0384770634932004,0.035587448660080304
12,4.0,0.8888888888888888,0.5,4,0.0,1.0,stripe,0.22296699541134785,0.19006765021958932,0.03934948427335236,0.03633062396430919
12,4.0,0.8888888888888888,0.5,5,1.0,0.0,stripe,0.2190106199753857,0.18002897884181376,0.038998808740298735,0.03535818493583968
12,4.0,0.8888888888888888,0.5,6,0.0,1.0,stripe,0.2248119005418101,0.18557303382191692,0.039511944444212944,0.03589849054992859
12,4.0,0.8888888888888888,0.6,1,1.0,0.0,stripe,0.22067612392467223,0.17539526325307359,0.039146814465678095,0.034900181396085576
12,4.0,0.8888888888888888,0.6,2,1.0,0.0,stripe,0.21871072340587,0.17070853319124274,0.03897209858470954,0.03443074098736746
12,4.0,0.8888888888888888,0.6,3,0.0,1.0,stripe,0.2222615750617821,0.17526973373536978,0.039287188244404365,0.034887690217580265
12,4.0,0.8888888888888888,0.6,4,0.0,1.0,stripe,0.21977707688804154,0.1774071495986145,0.039066989909787006,0.035099773424266185
12,4.0,0.8888888888888888,0.6,5,1.0,1.8333333333333333,spiral,0.21874313708521767,0.17095748140373299,0.03897498637705714,0.0344558374150211
12,4.0,0.8888888888888888,0.6,6,0.0,1.0,stripe,0.21995817359025943,0.172868055674703,0.039083082230026635,0.03464783700106118
12,4.0,0.8888888888888888,0.7,1,1.0,0.0,stripe,0.232130538089447,0.15164734477278485,0.040149939297851496,0.03245160336442742
12,4.0,0.8888888888888888,0.7,2,0.0,1.0,stripe,0.22670360468315556,0.15327802506487334,0.039677834972153776,0.03262561462435882
12,4.0,0.8888888888888888,0.7,3,1.0,0.0,stripe,0.23191734812903658,0.15298922487106692,0.04013149810043199,0.0325948642076592
12,4.0,0.8888888888888888,0.7,4,0.0,1.0,stripe,0.23535506349191732,0.1538259653674932,0.04042783896201125,0.03268387783919759
12,4.0,0.8888888888888888,0.7,5,0.0,1.0,stripe,0.22654123313031813,0.15018209658346243,0.03966362323148796,0.0322944457496029
12,4.0,0.8888888888888888,0.7,6,1.0,0.0,stripe,0.23142219985255014,0.1526840236701969,0.04008863442532252,0.032562335910249485
12,4.0,1.0,0.0,1,1.0,0.8333333333333334,spiral,0.38663815233770416,0.35655444804592834,0.05181686182133992,0.049760150279862525
12,4.0,1.0,0.0,2,1.0,0.8333333333333334,spiral,0.39211883799816816,0.35575160434479125,0.052182827501951155,0.049704096937721175
12,4.0,1.0,0.0,3,0.8333333333333334,1.0,spiral,0.39755703224851774,0.36254882967095153,0.05254343654490102,0.050176689867390364
12,4.0,1.0,0.0,4,1.0,0.8333333333333334,spiral,0.4312663840782565,0.3885717421536897,0.05472572927780764,0.051946269125581
12,4.0,1.0,0.0,5,0.8333333333333334,1.0,spiral,0.41922293122810766,0.34843373706543823,0.05395618922561848,0.04919023002203892
